PRACTICE_CODE,ORG_NAME,tot_patients_per_PRACTICE_CODE,Practice_code_weighted_tot_of_Total annual income (£),Practice_code_weighted_tot_of_Net annual income (£),Practice_code_weighted_tot_of_Net annual income before housing costs (£),Practice_code_weighted_tot_of_Net annual income after housing costs (£)
C83065,LITTLEBURY MEDICAL CENTRE,6699,30265,24532,22886,21991
C83067,LONG BENNINGTON SURGERY,5858,37832,29868,27677,25705
C83068,THE LITTLE SURGERY,3903,39267,29994,28351,26939
C83071,NEWARK ROAD SURGERY,7277,33218,27018,25180,22985
C83072,MINSTER MEDICAL PRACTICE,10019,32884,25581,25795,22386
C83073,CLIFF HOUSE MEDICAL PRACTICE,5477,33964,26219,26896,23211
C83074,WILLINGHAM-BY-STOW SURGERY,3755,35685,27493,25863,24391
C83075,VINE STREET SURGERY,6980,34461,27797,25602,23539
C83078,BRANT ROAD SURGERY,7188,34384,27748,25904,23958
C83079,GLEBE PARK SURGERY,3721,33021,25751,25247,22301
C83080,THE HARROWBY LANE SURGERY,5339,34729,28001,25881,24181
C83081,ARBORETUM SURGERY,3266,31400,24394,24237,19890
C83082,BIRCHWOOD MEDICAL PRACTICE,9648,33529,26602,25214,22346
C83083,THE NEW CONINGSBY SURGERY,7842,33648,26564,24878,23449
C83085,JAMES STREET FAMILY PRACTICE,8457,31349,24806,24003,21889
C83605,THE WOLDS PRACTICE,2611,33325,26409,25515,23928
C83611,THE BASSINGHAM SURGERY,5822,39246,30553,27733,26593
C83613,CAISTOR HEALTH CENTRE,5544,37630,29382,27377,26232
C83614,SUTTERTON SURGERY,3727,31021,25494,22935,21797
C83615,BURTON ROAD SURGERY,2219,33118,25724,26316,22812
C83617,ABBEYVIEW SURGERY,7210,35260,27537,24721,23174
C83626,BRAYFORD MEDICAL PRACTICE,5784,33539,25983,26076,22049
C83628,WOOLSTHORPE SURGERY,1268,38021,29289,27366,25666
C83631,PENNYGATE SURGERY,3602,32175,25492,23504,21786
C83633,HAWTHORN SURGERY,4086,36385,28640,26504,25948
C83634,TASBURGH LODGE SURGERY,3593,33506,26420,24844,23352
C83635,WOODHALL SPA NEW SURGERY,6004,33176,26867,24906,23780
C83637,CROSSROADS MEDICAL PRACTICE,7173,35136,28181,25836,24597
C83641,TRENT VALLEY SURGERY,4105,37631,28884,26835,25336
C83643,BINBROOK SURGERY,2425,34187,27094,25505,23440
C83644,POTTERGATE MEDICAL CENTRE,3506,28851,23006,22605,20487
C83649,MARKET CROSS SURGERY,4174,39105,30945,27964,27172
C83650,THE WRAGBY SURGERY,3607,33560,26420,25147,23703
C83652,THE WITHAM PRACTICE,2099,32829,25411,25594,21470
C83653,THE STACKYARD SURGERY,1767,41276,31286,29309,27382
C83655,METHERINGHAM SURGERY,1823,35336,28170,25656,25078
C83656,UNIVERSITY SURGERY,7702,33700,25833,26479,20922
C84001,LARWOOD SURGERY,27616,33542,26390,24630,22858
C84002,CHURCH WALK SURGERY,11478,32788,26321,24561,23039
C84003,WEST END SURGERY,5337,37429,28223,27725,24453
C84004,ST ALBANS MEDICAL CENTRE,7557,27028,22488,21756,18544
C84005,EAST LEAKE MEDICAL GROUP,12870,45183,34102,31931,28750
C84008,TUXFORD MEDICAL CENTRE,4967,37349,29389,28077,26581
C84009,BARNBY GATE SURGERY,13449,34595,27081,25741,23401
C84010,TRENTSIDE MEDICAL GROUP,11711,34717,26326,25761,22790
C84011,ELMSWOOD SURGERY,9091,36968,27514,28196,24372
C84012,WILLOWBROOK MEDICAL PRACTICE,15143,31448,25577,23641,21333
C84013,BRIDGEGATE SURGERY,7319,34318,26737,25895,24014
C84014,WOODLANDS MEDICAL PRACTICE,9426,32831,26275,24442,22171
C84016,OAKWOOD SURGERY,14005,32048,25282,24270,22486
C84017,BELVOIR HEALTH GROUP,23650,39840,31204,29046,27594
C84018,FAMILY MEDICAL CENTRE (SOOD),8320,29109,23116,23018,18790
C84019,FOUNTAIN MEDICAL CENTRE,14067,34428,27096,25734,23456
C84020,CHURCHSIDE MEDICAL PRACTICE,5683,32013,25259,24327,22197
C84021,MIDDLETON LODGE PRACTICE,12334,32705,26053,24318,22417
C84023,CRIPPS HEALTH CENTRE,38125,31473,24035,25857,18983
C84024,NEWGATE MEDICAL GROUP,30092,33579,25818,24280,22261
C84025,EAST BRIDGFORD MED CENTRE,6748,44217,33079,31848,30409
C84026,STENHOUSE MEDICAL CENTRE,12006,36970,29240,27477,24869
C84028,THE RUDDINGTON MED CENTRE,6713,37885,29561,28372,26069
C84029,LOMBARD MEDICAL CENTRE,17916,34087,26749,25439,23057
C84030,THE OAKS MEDICAL CENTRE,8216,36674,27685,27469,23691
C84031,ST PETERS MEDICAL PRACTICE,2648,32006,25287,24335,22155
C84032,CHURCH STREET MEDICAL CTR,8374,32663,26214,24468,23002
C84033,WESTDALE LANE SURGERY,7639,35383,28193,26410,24348
C84034,CHURCHFIELDS MEDICAL PRACTICE,10008,28689,23254,22979,18887
C84035,CROWN HOUSE SURGERY,11937,34539,26889,26041,24179
C84036,FOREST MEDICAL,13485,31858,25325,24344,22180
C84037,BLIDWORTH SURGERY,11705,37692,29001,28470,25613
C84039,DERBY ROAD HEALTH CENTRE,9660,33078,24683,25557,19466
C84042,SAXON CROSS SURGERY,7339,34218,27701,26194,23511
C84043,LEEN VIEW SURGERY,8465,27347,22900,21866,18595
C84044,DEER PARK FAMILY MEDICAL PRACTICE,7944,42613,32976,30880,27950
C84045,COLLINGHAM MEDICAL CENTRE,6852,38618,29938,27901,27206
C84046,CLIFTON MEDICAL PRACTICE,8211,29291,23829,23057,19631
C84047,THE CALVERTON PRACTICE,9324,39287,30315,29270,26689
C84048,KEYWORTH MEDICAL PRACTICE,10792,43743,31673,30009,28910
C84049,SOUTHWELL MEDICAL CENTRE,12063,43204,32398,30563,27948
C84051,ORCHARD MEDICAL PRACTICE,17943,33158,26092,24944,22971
C84052,THE MISTERTON GROUP PRACT,5896,39328,29731,27685,26666
C84053,TORKARD HILL MEDICAL CTRE,14535,33722,26398,25011,22754
C84055,HIGHCROFT SURGERY,12584,36830,29190,27429,24789
C84057,PLEASLEY SURGERY,3067,30502,25172,23328,21691
C84059,CLIPSTONE HEALTH CENTRE,9492,33914,26871,25168,23543
C84060,RIVERGREEN MEDICAL CENTRE,8763,30166,24668,23602,19876
C84061,HARWOOD CLOSE SURGERY,5011,32398,25956,24080,21644
C84063,GREENWOOD & SNEINTON FMC.,6688,29148,23131,22719,18601
C84064,PARKSIDE MEDICAL CENTRE,6828,27634,23042,22039,18753
C84065,ABBEY MEDICAL CENTRE,5099,36664,28065,27992,23440
C84066,DAYBROOK MEDICAL PRACTICE,9302,34885,27579,26344,23313
C84067,ASHFIELD HOUSE (ANNESLEY),5914,33862,27181,25339,23057
C84069,ROUNDWOOD SURGERY,13496,32702,25655,24605,22602
C84072,THE WELLSPRING SURGERY,8744,27284,21797,22679,17118
C84074,FAMILY MEDICAL CENTRE (KIRKBY),3603,32780,26448,24652,22164
C84076,KIRKBY HEALTH CENTRE,3821,32732,26375,24613,22115
C84077,BRIERLEY PARK MEDICAL CENTRE,8547,30711,24797,23428,21055
C84078,HUCKNALL ROAD MEDICAL CENTRE,12606,29462,23699,23962,19787
C84080,THE MANOR SURGERY,10985,36654,27645,27392,23928
C84081,JOHN RYLE MEDICAL PRACTICE,6342,29538,24095,23200,19661
C84084,RADCLIFFE-ON-TRENT. HEALTH CENTRE,8318,43161,33268,31624,29584
C84085,VICTORIA AND MAPPERLEY PRACTICE,7537,34064,25906,26667,21348
C84086,ST GEORGES MED PRACTICE,9868,49365,35177,32827,29428
C84087,RAINWORTH HEALTH CENTRE,5999,31758,25724,24967,22256
C84090,MUSTERS MEDICAL PRACTICE,8852,46940,34183,32059,28839
C84091,ASPLEY MEDICAL CENTRE,7034,27104,22156,20529,16907
C84092,BRIDGEWAY PRACTICE,4692,30275,24008,23208,17603
C84094,RIVERSIDE HEALTH CENTRE,9172,34661,27013,26141,24274
C84095,OAKENHALL MEDICAL PRACT,7178,33598,26265,24956,22654
C84096,RADFORD HEALTH CENTRE (N PHILLIPS),3467,30552,23826,23588,18399
C84101,BAWTRY AND BLYTH MEDICAL,2664,37799,29048,27631,26074
C84103,THE FOREST PRACTICE,5250,26667,21214,20922,15654
C84104,GREENFIELDS MEDICAL CENTRE (SHARMA OP),2077,26662,21245,21032,15908
C84105,FAIRFIELDS PRACTICE,6739,27234,21620,21413,16198
C84106,MILLVIEW SURGERY,8079,33137,25988,24951,22874
C84107,THE LINDEN MEDICAL GROUP,10745,37054,29381,27577,24845
C84112,BRAMCOTE SURGERY,3179,42624,31771,30534,28152
C84113,MAJOR OAK MEDICAL PRACTICE,6407,34203,27370,25365,23730
C84114,HEALDSWOOD SURGERY,4656,30895,25632,23940,22118
C84115,PLAINS VIEW SURGERY,5840,41579,32228,30261,28091
C84116,MELBOURNE PARK MEDICAL CENTRE,7612,28543,23313,21878,18119
C84117,RADFORD MEDICAL PRACTICE (KAUR),16405,28794,21976,23172,15978
C84120,THE VALLEY SURGERY,13873,41863,31150,29570,27326
C84122,WOLLATON PARK MEDICAL CENTRE,7205,37775,29128,27947,23854
C84123,BILSTHORPE SURGERY,2952,38302,30038,28469,26399
C84124,WHYBURN MEDICAL PRACTICE,11634,33538,26261,24890,22648
C84125,APPLE TREE MEDICAL PRACTICE,3455,44388,34830,32353,30198
C84127,RIVERBANK MEDICAL SERVICES,4134,30433,25599,23303,21140
C84129,DR MC JONES & PARTNERS,6725,33058,26356,25375,22535
C84131,NEWTHORPE MEDICAL PRACTICE,6635,34090,27164,25343,23842
C84133,PEACOCK HEALTHCARE,4880,32410,25704,24966,21712
C84135,QUEENS BOWER SURGERY,4508,28466,22955,22902,19575
C84136,ST. LUKE'S SURGERY,3231,29195,22572,22806,16773
C84138,SPRINGFIELD MEDICAL CENTRE,2652,26948,22569,21553,18363
C84140,LOWMOOR ROAD SURGERY,5364,32516,26281,24510,21995
C84142,SELSTON SURGERY,4899,33313,26892,24463,23367
C84143,TALL TREES SURGERY,5696,34607,26928,26073,24220
C84144,MEADOWS HEALTH CENTRE (LARNER),3576,29793,23763,22888,17249
C84145,ST.MARYS MEDICAL CENTRE,1116,29132,23539,23266,20032
C84150,UNITY SURGERY,3860,38027,29873,28021,25868
C84151,THE MEDICAL CENTRE (IRFAN),2003,30350,24211,24194,19619
C84602,MAPPERLEY PARK MEDICAL CENTRE,2283,34502,25956,27457,21770
C84605,CASTLE HEALTHCARE PRACTICE,17853,46874,33883,31870,28467
C84612,THE WILLOWS MEDICAL CENTR,3696,33689,26847,25726,22914
C84613,THE JUBILEE PRACTICE,2272,47053,34480,33615,31094
C84619,TUDOR HOUSE MEDICAL PRACTICE,5906,32263,25587,25438,21561
C84621,WEST BRIDGFORD MEDICAL CENTRE,4125,47417,33984,31928,28240
C84624,HAMA MEDICAL CENTRE,5225,35987,28661,26960,25027
C84628,SHERWOOD RISE MEDICAL CENTRE,5190,30001,23401,23357,18237
C84629,"HEALTH CARE COMPLEX, KIRKBY",4130,32218,26155,24390,21828
C84633,LENTON MEDICAL CENTRE,2325,33927,25585,25825,20445
C84635,WOLLATON VALE HC (GHAHARIAN),2657,38482,30033,28445,25143
C84637,SANDY LANE SURGERY,6020,31051,24446,23466,21331
C84646,THE IVY MEDICAL GROUP,3873,45065,34413,32607,30294
C84647,BILBOROUGH SURGERY,1466,27996,22822,21589,18637
C84648,BALDERTON PRIMARY CARE CENTRE,5297,34971,28269,26703,25026
C84650,BOULEVARD MEDICAL CENTRE,1711,29667,24318,22924,19181
C84654,JACKSDALE MEDICAL CENTRE,3940,33216,26223,24435,23284
C84656,HILL VIEW SURGERY,2957,32714,26291,25326,22823
C84658,MEDEN MEDICAL SERVICES,6102,30728,26253,23612,21257
C84660,HOUNSFIELD SURGERY,3881,39718,30978,28571,27464
C84664,WELBECK SURGERY,3494,36538,26526,28106,23828
C84667,GILTBROOK SURGERY,4194,35309,27936,26053,24535
C84672,THE DALE SURGERY,4166,27715,21710,21665,17329
C84676,GREENFIELDS MEDICAL CENTRE (YVS RAO),2568,26947,21462,21250,16167
C84678,FARNSFIELD SURGERY,4874,38252,29993,28449,26317
C84679,DR B KHAN THE ACORN MEDICAL PRACTICE,2727,30832,24485,23708,21364
C84680,RHR MEDICAL CENTRE,2908,26815,21829,20075,16445
C84682,SHERRINGTON PARK MEDICAL PRACTICE,4171,35802,26588,28031,22876
C84683,THE WINDMILL PRACTICE,7484,28626,22231,22542,17516
C84688,BILBOROUGH MEDICAL CENTRE,9356,30381,24559,23098,20438
C84691,HIGHGREEN PRACTICE (KHAN),9567,26299,20821,20733,15277
C84692,NORTH LEVERTON SURGERY,2768,38129,29418,27472,26214
C84693,BAKERSFIELD MEDICAL CENTRE,5041,32013,25939,24835,21449
C84694,LIME TREE SURGERY,3472,28725,23323,21630,17867
C84695,THE ALICE MEDICAL CENTRE,3065,27451,22370,22839,18788
C84696,WEST OAK SURGERY,4973,37983,29769,27875,25804
C84698,STRELLEY HEALTH CENTRE (COCKRILL),4062,26922,21934,20250,16694
C84700,HARWORTH MEDICAL CENTRE,1846,30910,24894,23350,21319
C84703,THE GAMSTON MEDICAL CTR.,5130,51325,37138,34026,31578
C84704,BEECHDALE SURGERY,3846,28269,23004,21809,18767
C84705,HICKINGS LANE MEDICAL CTR,4573,34577,27871,26346,23622
C84706,NDU SURGERY ST ANN'S VALLEY CENTRE,2260,27709,22062,22693,17350
C84709,PARK HOUSE MEDICAL CENTRE,7347,34797,27665,26180,23834
C84710,BULL FARM PRIMARY CARE RESOURCE CENTRE,2785,30217,25018,23525,21820
C84712,ASHFIELD MEDICAL CENTRE,3303,31224,25369,23473,21048
C84714,SUNRISE MEDICAL PRACTICE (GHATTAORA),6697,32263,25062,24694,18835
C84717,RIVERLYN MEDICAL CENTRE,2917,27219,22775,21818,18472
C84718,WOODSIDE SURGERY,4305,31355,25799,24123,22265
C84720,NOTSPAR,33,29419,23132,23006,18153
C85001,GOLDTHORPE MEDICAL CENTRE PMS PRACTICE,4317,30835,25076,23353,20919
C85003,ASHVILLE MEDICAL CENTRE PMS PRACTICE,10908,30792,25042,23717,21321
C85004,PENISTONE GROUP PMS PRACTICE,16544,40368,33470,29772,29705
C85005,ROYSTON GROUP PRACTICE,8055,33249,27704,25404,23558
C85006,WOODLAND DRIVE MEDICAL CENTRE,4901,32902,26144,25225,23159
C85007,THE DOVE VALLEY PMS PRACTICE,11270,31083,24884,23993,21849
C85008,HOYLAND FIRST PMS PRACTICE,13277,32470,25882,24373,22660
C85009,THE KAKOTY PRACTICE,6299,30260,24130,23504,21181
C85010,HILL BROW SURGERY PMS PRACTICE,11469,36287,28940,27293,26208
C85012,GREAT HOUGHTON PRACTICE,2133,30772,25594,24028,21936
C85013,WOMBWELL GMS PRACTICE,9637,30413,25185,23793,21948
C85014,THE ROSE TREE PMS PRACTICE,8775,31499,26264,23637,21692
C85015,ROTHERHAM ROAD MED CENTRE PMS,4405,31084,26065,23291,20942
C85016,DR MELLOR & PARTNERS,12094,31010,25725,24069,22120
C85017,PARK GROVE SURGERY,8173,31161,25254,23711,21354
C85018,GRIMETHORPE SURGERY,6422,30934,25986,23187,21200
C85019,THE GROVE MEDICAL PRACTICE,4737,31583,25346,24254,22098
C85020,HUDDERSFIELD ROAD SURGERY,12956,34193,27461,26080,24408
C85022,HOYLAND MEDICAL PRACTICE,11326,32744,26299,24619,22895
C85023,HOLLYGREEN PRACTICE,8811,29830,24545,22853,20609
C85024,HIGH STREET PRACTICE,5757,32939,27603,25136,23320
C85026,APOLLO COURT MEDICAL CENTRE,6148,34872,28324,26501,25238
C85028,LUNDWOOD MEDICAL CENTRE PMS PRACTICE,5133,31808,26503,23903,21957
C85030,WOMBWELL MEDICAL CENTRE  PRACTICE,9724,30423,25180,23798,21972
C85033,VICTORIA MEDICAL CENTRE PMS PRACTICE,9886,33310,26293,25661,23603
C85614,DARTON HEALTH CENTRE PRACTICE,2840,36839,29513,27493,26522
C85617,FURLONG ROAD SURGERY,3413,30977,25224,23298,20970
C85619,ST GEORGE'S MEDICAL CENTRE PMS PRACTICE,6418,32882,26885,24645,22715
C85622,MONK BRETTON HEALTH CENTRE PRACTICE,2012,32239,26980,24400,22555
C85623,KINGSWELL SURGERY  PMS PRACTICE,3445,39576,32802,29269,29091
C85624,COPE STREET SURGERY,3081,30571,24501,23691,21540
C85628,CAXTON HOUSE SURGERY,1074,31345,26157,23482,21501
C86001,CARCROFT DOCTORS GROUP,10690,30323,25017,23124,20911
C86002,THE RANSOME PRACTICE,6138,31291,25538,23261,20556
C86003,HATFIELD HEALTH CENTRE,9513,30868,26219,24696,23293
C86005,MEXBOROUGH HEALTH CENTRE,5896,29428,23689,22942,20480
C86006,REGENT SQUARE GROUP PRACTICE,9624,33477,26596,25252,22778
C86007,DR P O'HORAN AND PARTNERS,10202,35798,28769,26710,24599
C86009,THE MAYFLOWER MEDICAL PRACTICE,8224,41507,33381,30026,28672
C86011,MOUNT GROUP PRACTICE,12669,35915,28779,27061,24801
C86012,THE OAKWOOD SURGERY,5275,37638,30384,27871,26101
C86013,THE TICKHILL & COLLIERY MEDICAL PRACTICE,9234,35128,27428,26506,25054
C86014,PRINCESS MEDICAL CENTRE,6404,32124,26416,23487,20956
C86015,THE ROSSINGTON PRACTICE,7899,33299,26685,24429,22302
C86016,THE LAKESIDE PRACTICE,7469,31687,26902,24656,22162
C86017,KINGTHORNE GROUP PRACTICE,9838,33512,26990,25108,22937
C86018,NORTHFIELD SURGERY,10584,28812,24173,22869,20351
C86019,THE SCOTT PRACTICE,13477,32717,25964,24833,22264
C86020,ST.JOHNS GROUP PRACTICE,9213,30931,24304,23649,20776
C86021,WHITE HOUSE FARM MEDICAL CENTRE,6408,33447,27690,24926,23437
C86022,THE SANDRINGHAM PRACTICE,9226,33191,26513,24226,21780
C86023,BENTLEY SURGERY,7176,30414,24464,22866,19862
C86024,CONISBROUGH GROUP PRACTICE,10204,30427,24599,22510,20225
C86025,FRANCES STREET MEDICAL CENTRE,7422,32465,25730,24523,21930
C86026,EDLINGTON HEALTH CENTRE PRACTICE,4582,30934,25185,22893,20754
C86029,ST VINCENT MEDICAL CENTRE,14946,33889,27337,25477,23395
C86030,THE PHOENIX MEDICAL PRACT,1891,32650,25857,24725,22125
C86032,SCAWSBY HEALTH CENTRE PRACTICE,5906,33960,27522,25237,23158
C86033,THE NAYAR PRACTICE,4509,30816,25103,22805,20662
C86034,THE NEW SURGERY,6807,29475,23717,22910,20445
C86037,FIELD ROAD SURGERY,10503,28044,24136,22300,20257
C86038,PETERSGATE MEDICAL CENTRE,8723,32799,26901,24534,21929
C86039,THE VILLAGE PRACTICE,5440,33401,27768,24886,23437
C86605,ASKERN MEDICAL PRACTICE,8698,30188,24868,23526,20962
C86606,BARNBURGH SURGERY,2406,33484,27328,25405,23929
C86609,AUCKLEY SURGERY,2921,43341,36814,31352,30115
C86611,DUNSVILLE MEDICAL CENTRE,5142,31164,26438,24824,23431
C86613,THE NELSON PRACTICE,3896,36190,29633,26990,25105
C86614,THORNE MOORS MEDICAL PRACTICE,8387,28860,24180,22678,20095
C86616,CHURCH VIEW SURGERY,4244,27442,22799,21476,19320
C86621,WEST END CLINIC,4808,32662,26209,24036,21858
C86623,DR ME SHEIKH'S PRACTICE,1941,30203,24381,22711,19792
C86625,CONISBROUGH MEDICAL PRACTICE,1815,29973,24297,22356,20036
C86626,PARK VIEW SURGERY,2467,39288,32147,29229,28001
C87002,DINNINGTON GROUP PRACTICE,20990,35080,28513,26898,24998
C87003,WOODSTOCK BOWER GROUP PRACTICE,11327,31254,25207,23572,20496
C87004,KIVETON PARK MEDICAL PRACTICE,11310,37358,29781,27917,26830
C87005,ST ANN'S MEDICAL CENTRE,18295,31384,26068,23545,20724
C87006,THE MAGNA GROUP PRACTICE,8887,30797,25557,23453,20809
C87007,STAG MEDICAL CENTRE,11347,35132,28824,26203,24480
C87008,SWALLOWNEST HEALTH CENTRE,16412,33880,27381,25452,24228
C87009,BRINSWORTH MEDICAL CENTRE,7767,31836,26315,23973,22149
C87010,YORK ROAD SURGERY,4751,29531,24862,22509,19373
C87012,BROOM LANE MEDICAL CENTRE,12801,33874,27724,24962,22609
C87013,PARKGATE MEDICAL CENTRE,6237,30376,24552,23290,20295
C87014,TREETON MEDICAL CENTRE,6084,33360,27630,25146,23178
C87015,WICKERSLEY HEALTH CENTRE,7006,35656,29435,26925,25272
C87016,MORTHEN ROAD GROUP PRACTICE,11220,35801,29445,26970,25384
C87017,CLIFTON MEDICAL CENTRE,13170,32161,26754,24259,21692
C87018,HIGH STREET SURGERY,7829,33401,26749,24823,22434
C87020,GREENSIDE SURGERY,5715,30566,25067,23997,21263
C87022,VILLAGE SURGERY,6801,33044,27059,25233,22766
C87023,DALTON HEALTH CENTRE,2021,29730,24763,22230,19183
C87024,RAWMARSH HEALTH CENTRE,3946,30350,24413,23301,20333
C87029,MARKET SURGERY,10640,30977,25756,23711,21857
C87030,CROWN STREET SURGERY,9489,30944,25063,24140,21830
C87031,DR SHRIVASTAVA'S PRACTICE,3268,30522,24908,23827,21363
C87603,GREASBROUGH MEDICAL CENTRE,3318,29625,24294,23560,20632
C87604,THORPE HESLEY SURGERY,5624,35312,28249,25762,23847
C87606,QUEEN'S MEDICAL CENTRE,1543,29968,24307,23472,20832
C87608,SHAKESPEARE ROAD SURGERY,5201,29461,24999,22368,18949
C87609,ROSEHILL MEDICAL CENTRE RCHS,2639,31184,25251,23744,20818
C87610,CANKLOW ROAD SURGERY RCHS,1856,29432,24552,22676,20088
C87612,SURGERY OF LIGHT,1720,35304,28487,25848,24051
C87616,BLYTH ROAD MEDICAL CENTRE,6166,30903,25352,24068,21729
C87617,THRYBERGH MEDICAL CENTRE,1473,29216,24021,21817,18764
C87620,MANOR FIELD SURGERY,6379,30372,24827,23740,21278
C87621,BROOM VALLEY ROAD SURGERY,1799,34240,28081,25346,22926
C87622,THE GATE,1829,28558,23948,22067,18798
C88005,WALKLEY HOUSE MEDICAL CENTRE,10885,38280,29887,28616,26036
C88006,NORFOLK PARK HEALTH CENTRE,3980,29000,23458,22300,17836
C88007,PORTER BROOK MEDICAL CENTRE,28561,36085,28374,26812,21245
C88008,PITSMOOR SURGERY,9043,28839,24356,20804,16906
C88009,FOXHILL MEDICAL CENTRE,6211,32135,25677,22891,20279
C88010,CHAPELGREEN PRACTICE,15934,35216,28971,26332,24569
C88011,BUCHANAN ROAD SURGERY,4969,30017,24291,22063,18994
C88013,WESTFIELD HEALTH CENTRE,1708,32722,26772,25115,22869
C88014,NORWOOD MEDICAL CENTRE,7857,28690,23307,21235,17897
C88015,THE MEADOWHEAD GROUP PRACTICE,7926,34979,28153,26720,24401
C88016,CARTERKNOWLE & DORE MEDICAL PRACTICE,12101,48674,35901,33833,31093
C88018,TRAMWAYS MEDICAL CENTRE (O'CONNELL),8390,37082,28950,27161,24318
C88019,GLEADLESS MEDICAL CENTRE,8736,29106,22965,22822,19174
C88020,WHITE HOUSE SURGERY,6214,28362,23132,21114,17959
C88021,FAR LANE MEDICAL CENTRE,7864,37459,29142,26838,24194
C88022,STONECROFT MEDICAL CENTRE,4109,32483,25976,24844,22487
C88023,SOTHALL & BEIGHTON HEALTH CENTRES,10335,38250,29900,26416,24359
C88024,AVENUE MEDICAL PRACTICE,8019,39459,31043,28816,27148
C88025,BIRLEY HEALTH CENTRE,8275,30516,25404,23002,21420
C88026,SLOAN MEDICAL CENTRE,12271,36909,28567,27090,24472
C88027,UPWELL STREET SURGERY,4897,30376,25717,22138,18285
C88028,BROOMHILL SURGERY,9134,48350,38169,34345,32188
C88030,DUKE MEDICAL CENTRE,6390,30357,24727,23000,18116
C88031,UPPERTHORPE MEDICAL CENTRE,9908,42751,33067,30136,26438
C88032,CHARNOCK HEALTH PRIMARY CARE CENTRE,5153,33059,26746,25208,23616
C88033,THE FLOWERS HEALTH CENTRE,4544,30040,24874,22119,18709
C88034,NETHERGREEN SURGERY,9316,52811,44158,39398,38306
C88035,FIRTH PARK SURGERY,9536,29361,24489,21243,17733
C88036,HANDSWORTH MEDICAL PRACTICE,9368,31840,26351,23431,21244
C88037,"BASLOW RD, SHOREHAM ST & YORK RD SRGIES",12059,38493,30200,27964,24588
C88038,THE MATHEWS PRACTICE BELGRAVE,9858,33496,26425,25308,21560
C88039,ECCLESFIELD GROUP PRACT,7561,33867,27634,24553,22580
C88040,OUGHTIBRIDGE SURGERY,5756,41315,33500,30409,29300
C88041,WOODSEATS MEDICAL CENTRE,8756,39857,30791,28827,27597
C88042,PARK HEALTH CENTRE,5361,29041,24333,21856,17112
C88043,TRAMWAYS 54A MC,10490,38371,29855,27907,25206
C88044,MANCHESTER ROAD SURGERY,4452,46105,36488,33328,31219
C88045,DYKES HALL MEDICAL CENTRE,9730,37441,29432,27292,24966
C88046,ABBEY LANE SURGERY,3029,42471,32431,29894,29157
C88047,WINCOBANK MEDICAL CENTRE,7056,32603,26804,24558,21177
C88048,BURNGREAVE SURGERY,6435,28672,24226,20515,16618
C88049,ELM LANE SURGERY,5194,33086,27127,24504,22079
C88050,JAUNTY SPRINGS HEALTH CENTRE,3697,30976,25053,23546,21546
C88051,PAGE HALL MEDICAL CENTRE,7322,29318,25257,20718,16734
C88052,HOLLIES MEDICAL CENTRE,7323,46755,34607,32777,29340
C88053,FALKLAND HOUSE SURGERY,3222,56195,41032,36895,35537
C88054,GRENOSIDE SURGERY,7211,34128,27645,25092,22942
C88057,CROOKES VALLEY MEDICAL CENTRE,2272,33008,27184,25069,20640
C88059,HAROLD STREET MEDICAL CENTRE,1443,33466,27026,25266,21299
C88060,SHARROW LANE MEDICAL CENTRE,3884,36307,28018,26751,21263
C88061,BENTS GREEN SURGERY,2563,55431,40857,36547,34189
C88062,RUSTLINGS ROAD MEDICAL CENTRE,4519,51379,39428,36204,34174
C88068,TOTLEY RISE MEDICAL CENTRE,3135,46557,35307,33242,30707
C88069,CLOVER GROUP PRACTICE,16604,27342,23712,20963,17130
C88070,SHIREGREEN MEDICAL CENTRE,7649,30747,24647,21835,18235
C88072,WOODHOUSE MEDICAL CENTRE,12630,30851,25562,23443,20709
C88073,HEELEY GREEN SURGERY,5293,32583,25512,24573,21130
C88074,DEEPCAR MEDICAL CENTRE,4991,33923,28239,25519,24718
C88076,DEVONSHIRE GREEN MEDICAL CENTRE,6474,33929,27667,26651,20574
