PRACTICE_CODE,ORG_NAME,tot_patients_per_PRACTICE_CODE,Practice_code_weighted_tot_of_Total annual income (£),Practice_code_weighted_tot_of_Net annual income (£),Practice_code_weighted_tot_of_Net annual income before housing costs (£),Practice_code_weighted_tot_of_Net annual income after housing costs (£)
E87737,MARYLEBONE HEALTH CENTRE,8717,66947,47797,49683,40096
E87738,KNIGHTSBRIDGE MEDICAL CENTRE,8593,64911,45221,54071,37638
E87739,MILLBANK MEDICAL CENTRE,6340,54692,45226,44099,33269
E87740,THE DOCTOR HICKEY SURGERY,1602,56944,44080,47195,37325
E87741,WOODFIELD ROAD MEDICAL CENTRE,3779,48342,39642,34935,25106
E87742,THE GOLBORNE MEDICAL CENTRE,2527,44852,37776,33844,25466
E87745,CAVENDISH HEALTH CENTRE,5668,67484,46815,51350,41360
E87746,BROMPTON MEDICAL CENTRE,2516,55625,44316,43620,33348
E87750,THE SURGERY,1597,54756,43868,42997,32824
E87751,SRIKRISHNAMURTHY HARROW ROAD SURGERY,2273,47408,39213,34197,25363
E87753,DR VICTORIA MUIR'S PRACTICE,6725,55669,44308,43902,33157
E87754,WELLINGTON HEALTH CENTRE,6694,58020,42879,43415,33745
E87755,AHMED N QUEENS PARK HEALTH CENTRE,2298,47049,39060,33929,24947
E87756,GROUND FLOOR LANARK MEDICAL CENTRE,3400,53665,42440,39594,29908
E87762,THE GOOD PRACTICE,3266,54074,40332,42420,33167
E87768,KINGS COLLEGE HEALTH CENTRE,10240,54996,43808,42700,32133
E87772,GREAT CHAPEL STREET MEDICAL CENTRE,474,54423,41854,45639,32546
F81001,DR HISCOCK & PARTNERS,11646,44800,35595,32946,30891
F81003,DRS. VERGHESE & KHAN,4028,39293,32274,30341,26161
F81004,THE EDEN SURGERIES,9150,50955,40834,35446,32000
F81005,SHRUB END SURGERY,8446,46231,37023,32662,29968
F81006,CLAYHILL MEDICAL PRACTICE,6637,37986,33652,29637,24653
F81007,"DR PUZEY,DR KOTHARI AND DR NANDA",12277,42068,32992,31390,28354
F81009,THE GOLD STREET SURGERY,9947,50475,41707,36509,33413
F81010,DR LEIGHTON L PRACTICE,11707,39685,33886,30484,24644
F81011,KELVEDON & FEERING HEALTH CENTRE,4925,46865,36318,34485,32653
F81012,WEST MERSEA SURGERY,7682,44077,34428,31409,31331
F81013,WESTERN ROAD SURGERY,10433,52640,40099,37501,34081
F81014,ST. LAWRENCE MEDICAL PRACTICE,15853,44872,35191,31628,28868
F81015,RECTORY PRACTICE,6665,50091,41354,36283,33158
F81016,BARBARA CASTLE HEALTH CENTRE,5115,41791,35072,32156,26859
F81017,WALTON MEDICAL CENTRE,9707,36788,30645,28137,27175
F81018,GREAT CLACTON MEDICAL PRACTICE,7680,34027,28452,27176,23787
F81019,MAYFLOWER MEDICAL CENTRE,17773,38564,31315,28310,25298
F81020,THE FRESHFORD PRACTICE,6798,47019,36306,33535,31651
F81021,THE HOLLIES,8459,41056,33521,30284,28051
F81022,LONGFIELD MEDICAL CENTRE,14323,44552,35356,32859,31060
F81023,BEECHWOOD SURGERY,12197,49070,37152,37051,31787
F81024,DICKENS PLACE,5888,48263,37593,34207,31849
F81025,DR GC CHAJED'S PRACTICE,8572,42118,36085,31961,28094
F81026,CARADOC SURGERY,8028,37426,31091,28711,27859
F81027,LISTER MEDICAL CENTRE,18113,40741,34415,31427,26370
F81028,WIVENHOE SURGERY,8393,43379,34433,33705,29269
F81029,DR DEGUN & DR MACAULAY,5800,43508,36644,32178,28385
F81030,FERN HOUSE SURGERY,16723,44420,34978,32645,29911
F81031,DR M ASLAM'S PRACTICE,7322,38459,32960,29745,25377
F81032,P A PATEL SURGERY,2390,44945,35892,32637,30675
F81033,SWAN LANE SURGERY,2930,44355,34821,32431,29402
F81034,NEWPORT SURGERY,8025,53887,44567,38920,36411
F81035,MOULSHAM LODGE SURGERY,8119,52507,42077,34781,34589
F81036,ROBERT FREW MEDICAL CENTRE,14076,46886,37472,33785,30096
F81037,EAST LYNNE MEDICAL CENTRE,10019,32520,27969,26395,22321
F81038,TILE HOUSE SURGERY,13434,50237,37862,36526,31990
F81040,STOCK SURGERY,3850,50277,40462,36027,36390
F81041,LONDON ROAD SURGERY,9952,44769,35159,33137,29618
F81042,CASTLE GARDENS MEDICAL CENTRE,8565,43104,34850,32645,28338
F81043,THE LIMES MEDICAL CENTRE,18590,47267,36062,34510,29778
F81044,THE ARDLEIGH SURGERY,6916,47114,38407,34121,32422
F81045,DR N DABAS'S PRACTICE,2937,54360,41564,38221,35280
F81046,DR KRISHNAN,4776,41417,33662,31246,28826
F81047,THE HAMILTON PRACTICE,9498,39717,33149,31101,25919
F81048,LOUGHTON HEALTH CENTRE,12286,50123,38567,35775,31041
F81049,ONGAR HEALTH CENTRE,10108,46672,35347,32536,29230
F81051,THIRD AVENUE HEALTH CENTRE,7229,37085,30905,29535,25489
F81052,ST.JAMES SURGERY,14058,33173,28139,26646,23018
F81053,STANSTED SURGERY,8868,53003,42755,37482,34795
F81055,MOUNT AVENUE SURGERY,13760,56318,39089,38297,35270
F81056,OLD HARLOW HEALTH CENTRE,8098,44589,37066,35532,30253
F81057,WHITLEY HOUSE SURGERY,12166,51968,41620,37168,34248
F81060,DR NG NEWPORT'S PRACTICE,4315,37928,32836,29794,25853
F81061,CONNER & PARTNERS,6836,40768,33470,32287,30711
F81062,CHIGWELL MEDICAL CENTRE,8414,49976,37796,34266,29525
F81065,WILLIAM HARVEY SURGERY,4378,48235,36261,34332,31220
F81066,THE GREENSWARD SURGERY,5708,47364,34464,34132,31994
F81067,AMBROSE AVENUE GROUP PRACTICE,14946,46804,38078,33934,31862
F81068,THE ELIZABETH COURTAULD SURGERY,15782,41426,34493,31036,28633
F81069,WINSTREE MEDICAL PRACTICE,6903,48642,38465,34627,32633
F81070,GRAFTON SURGERY,6423,36732,29985,29797,26245
F81071,RIVERMEAD GATE MED.CTR.,11979,50546,40230,36528,33316
F81072,"HIGH STREET SURGERY, EPPING",6693,48990,36978,35458,30634
F81073,DR BHATTACHARJEE,3775,42428,34477,30859,26874
F81074,MELBOURNE HOUSE SURGERY,6315,46516,36980,33623,30462
F81075,THE HOLLIES,12445,43333,35821,32988,31591
F81076,THE TOLLESBURY PRACTICE,3904,46477,37467,33682,32666
F81078,CHURCH LANGLEY MEDICAL PRACTICE,10521,47767,40806,36017,28739
F81079,PARSONS HEATH MEDICAL CENTRE,10942,39915,32679,30774,26969
F81080,THE BILLERICAY MEDICAL PRACTICE,12715,54336,41504,38328,35336
F81081,DR PELTA,23942,38617,32172,30264,25838
F81082,THE RIGG-MILNER MEDICAL CENTRE,4913,45082,35989,32562,28778
F81083,BEAUCHAMP HOUSE,11611,51755,40780,36622,33687
F81084,DR MOHILE RV PRACTICE,5041,37000,31370,29676,24724
F81085,"DR A NAEEM & PARTNERS,THE NEW SURGERY",13800,49825,37687,36628,31827
F81086,DR IRLAM & PARTNERS,7058,40808,33055,30868,27266
F81087,MOUNT CHAMBERS,13022,44608,35398,31721,29094
F81088,DR ROY M PRACTICE,2434,43600,35266,32621,29907
F81089,WAKERING MEDICAL CTR.,10284,42936,33970,32004,29564
F81090,ANGEL LANE SURGERY,9422,49572,38965,34883,30605
F81091,EAST HILL SURGERY,8353,43572,35240,33020,28880
F81092,DR SOORIAKUMARAN,4208,42171,33349,31537,28122
F81094,NORTH HILL MEDICAL GROUP,13196,48890,38901,35617,33706
F81095,ABBEY FIELD MEDICAL CENTRE,10871,43474,35312,31708,27729
F81096,OAKLANDS SURGERY,10616,36838,30129,29743,26085
F81097,THE VALKYRIE SURGERY,14211,41637,33506,31896,27754
F81098,THE WRITTLE SURGERY,7820,47432,37534,34492,32461
F81099,BLACKWATER MEDICAL CENTRE,14214,44867,35539,32910,31118
F81100,DANBURY MEDICAL CENTRE,11116,52562,39641,35888,34161
F81101,ESSEX WAY SURGERY,5790,45362,36165,33815,31822
F81102,ROCKLEIGH COURT SURGERY,6335,56312,39198,38333,35253
F81104,CHAPEL STREET SURGERY,4495,52102,39914,36866,33460
F81105,LITTLE WALTHAM & GT NOTLEY SURGERY,17074,51591,39758,34803,33085
F81106,THE ROSS PRACTICE,9683,39705,33142,31062,25898
F81108,DR RB MARSHALL & PARTNERS,13186,42556,35656,31909,26175
F81109,LAYER ROAD SURGERY,6019,44207,34700,30949,27311
F81110,DR SUNTHARALINGAM R PRACTICE,2343,38810,31611,28563,23553
F81111,ELSENHAM SURGERY,5528,52955,42700,37259,34578
F81112,DR HOUSTON,11215,47600,37482,35407,32001
F81113,DR ABELA T PRACTICE,15441,58048,48529,36837,30736
F81114,BADDOW VILLAGE SURGERY,11635,49234,37151,33621,31750
F81115,CREFFIELD MEDICAL CENTRE,11473,48640,39956,35189,32238
F81116,COLNE MEDICAL CENTRE,9947,40143,33064,29869,28152
F81117,SUTHERLAND LODGE SURGERY,11833,51249,39998,35172,32916
F81118,JOHN TASKER HOUSE SURGERY,13752,49976,38728,35034,30768
F81119,THE PUMP HOUSE SURGERY,7737,45336,36161,32813,30728
F81120,NUFFIELD HOUSE HEALTH CENTRE,13041,39361,33333,32076,26481
F81121,DR AGHA,6518,43619,34485,32318,29239
F81122,TENNYSON HOUSE SURGERY,8584,46845,37154,33938,30548
F81123,AUDLEY MILLS SURGERY,19415,47198,37005,34382,33176
F81125,CHURCH VIEW SURGERY,15179,47385,35604,34228,32423
F81126,BURNHAM SURGERY,9305,43256,35763,32475,30934
F81127,HUMBER ROAD SURGERY,10805,51791,39733,36531,33609
F81128,EASTWOOD GROUP PRACTICE,10513,41482,33692,31482,29256
F81129,WIMPOLE ROAD SURGERY,7311,42144,33879,31059,25989
F81130,WILLIAM FISHER MED.CTR.,5941,44818,34429,32462,30231
F81131,THAXTED SURGERY,7186,50648,41640,35321,34007
F81132,BLANDFORD MEDICAL CENTRE,17773,45539,36312,32111,29662
F81133,TIPTREE MEDICAL CENTRE,11382,44653,35742,32731,31199
F81134,DR AMANDA M DAVIES & DR C S JAYAKUMAR,7158,45402,37542,32664,28002
F81136,"HIGH ROAD, LOUGHTON",3576,51164,38655,36309,31258
F81137,DR D'MELLO JMT PRACTICE,7472,47477,37970,33156,29781
F81138,HILTON HOUSE,3289,45206,36849,33223,31292
F81141,ROWHEDGE SURGERY,12712,39944,32589,31368,26396
F81142,R M PATEL PRACTICE,6304,44626,35438,32842,30758
F81144,THE PALL MALL SURGERY,16574,46656,36632,34478,30656
F81147,"DR GEORGE & PARTNERS, CENTRAL SURGERY",4899,40591,32841,31151,27082
F81149,THE LAURELS SURGERY,12262,51724,40548,35992,34066
F81150,BALLARDS WALK SURGERY,7479,40662,34511,30371,25319
F81151,MALLING HEALTH - DIPPLE MEDICAL CENTRE,4253,36963,32473,29054,24205
F81152,FOREST PRACTICE,10250,46512,36981,34414,28948
F81153,HASSENGATE MEDICAL CENTRE,12926,44710,36083,32883,30403
F81155,DR BANSAL A PRACTICE,5143,43487,35254,31936,27726
F81156,RANWORTH SURGERY,7691,32626,28075,26427,22381
F81157,THE FRINTON ROAD MED CTR,5444,33208,27837,27445,25205
F81158,DR NASAH & PARTNERS,3687,37490,32793,29342,24666
F81159,SIDDIQUE & AGHA,3631,37866,31448,30130,25210
F81162,CASTLE HEDINGHAM SURGERY,2082,45169,36759,33090,31155
F81163,THE NEW FOLLY SURGERY,6364,50520,36588,35908,33299
F81164,WEST ROAD SURGERY,7842,40707,33119,30757,26507
F81165,PALMERSTON ROAD SURGERY,4513,53729,37988,37231,31026
F81168,SOUTHVIEW PARK SURGERY,3637,38537,33566,29671,24263
F81169,KINGS MEDICAL CENTRE,7364,53976,38468,37452,31331
F81170,KINGSWAY SURGERY,4240,50505,40270,35312,34472
F81172,TRAPS HILL SURGERY,6682,47844,37638,34864,29795
F81173,DOUGLAS GROVE SURGERY,6180,41860,33250,30751,27407
F81176,DR NK SHAH,2223,39938,33189,30649,26995
F81177,DR DESHPANDE AM PRACTICE,2775,45556,36758,32982,30217
F81180,MOUNTBATTEN HOUSE SURGERY,7467,53289,40047,36902,34446
F81181,ADDISON HOUSE - HAQUE PRACTICE,13609,41093,34272,32116,27083
F81183,TILLINGHAM MED CENTRE,2703,44718,33972,32236,29859
F81184,ABRIDGE SURGERY,3652,47485,36032,33689,29970
F81185,THE PRACTICE SOUTH WOODHAM FERRERS,4872,50722,40317,35460,34675
F81186,DR KK ABRAHAM'S PRACTICE,5562,37268,32487,29278,24490
F81192,DR HEADON OT PRACTICE,9498,43946,35607,32428,28787
F81193,WITHAM HEALTH CENTRE,4807,43136,34228,32184,28870
F81195,STEEPLE BUMPSTEAD SURGERY,2361,47449,37938,32842,31208
F81197,DR BELLWORTHY SV PRACTICE,2548,39388,35484,30353,24879
F81198,DR PATTARA & DR RAJA,2578,50211,39563,33947,30972
F81200,DR SATHANANDAN,3443,41925,33444,31629,28660
F81205,GHAURI PRACTICE,5989,36987,30538,29629,25838
F81206,THE SHEHADEH MEDICAL CENTRE,9914,41358,33929,30280,25394
F81207,DR BEKAS,1639,39703,32438,30859,26420
F81209,THE SHAFTESBURY AVENUE SURGERY,2251,42851,34335,32353,29041
F81210,BOROUGH LANE SURGERY,5536,52281,43434,37242,34453
F81211,DR YADAVA N PRACTICE,5734,43278,35583,31707,27339
F81212,OLD ROAD SURGERY,7238,32466,27985,26383,22381
F81213,THORPE SURGERY,4438,38759,32463,29432,27760
F81214,C3 - LAINDON HEALTH CENTRE,7307,42313,35521,31790,25999
F81215,DEAL TREE HEALTH CENTRE,9042,51246,38296,34444,31718
F81216,THE RIVER SURGERY,4247,52625,38462,36604,30819
F81218,DR JOSEPH L PRACTICE,2100,43137,35895,32071,26973
F81219,DR ABEYEWARDENE AK PRACTICE,4499,44967,36402,32584,29190
F81221,FRONKS RD FAMILY SURGERY,4630,39235,31739,28459,25614
F81222,QUEENS PARK SURGERY,4934,53118,40893,38356,33894
F81223,DR MALIK,3646,41561,33603,31341,28585
F81606,HAREWOOD SURGERY,2964,43225,34802,30055,28162
F81608,KEYHEALTH MEDICAL CENTRE,7562,40733,32342,30781,25357
F81613,DR KUMAR,6912,41327,33790,31199,27285
F81618,HIGH ROAD FAMILY DOCTORS,3801,45235,36035,33563,31584
F81619,SYDENHAM HOUSE SURGERY,2597,39508,33429,31808,26447
F81622,DR KHAN,2737,41617,33859,31302,27537
F81623,KADIM PRIMECARE MEDICAL CENTRE,2277,43463,35604,31587,26917
F81632,DR YASIN SA PRACTICE,3622,38710,35371,30122,24654
F81633,LAWFORD SURGERY,3355,45064,37042,32673,30445
F81635,COLLINGWOOD ROAD SURGERY,1737,43480,34455,32212,29125
F81636,MILL ROAD SURGERY,11774,51672,40295,36885,33232
F81639,DR VELMURUGAN,1032,42643,34687,31082,27321
F81640,DR R CHANDEL'S PRACTICE,3302,39207,33280,30338,25380
F81641,DR KK MASSON AND DR H MASSON,3232,43697,35960,31918,27507
F81644,DR CHEUNG KK PRACTICE,1955,45351,36190,32960,30707
F81645,DR KAMDAR,3880,37643,32679,29363,24527
F81648,OAKDIN SURGERY,901,52782,40269,37334,33909
F81649,DR SCHEMBRI,3442,41536,33854,31312,27474
F81651,SOUTH GREEN SURGERY,3166,50697,39011,35397,31620
F81652,DR RAMACHANDRAN MK PRACTICE,2667,41521,33536,30108,25126
F81656,WARRIOR SQUARE SURGERY,2987,38667,32042,30254,25729
F81661,LEIGH BECK SURGERY,1653,36004,29672,29962,26570
F81665,CHELMER VILLAGE SURGERY,4192,53460,41176,37642,33874
F81666,DR SHARMA & PARTNERS,3572,44505,36842,32086,26948
F81667,GARDINER PRACTICE,3190,43955,35461,32581,30722
F81669,DERRY COURT MEDICAL PRACTICE,4494,39174,35340,30265,24796
F81670,EPPING CLOSE,2930,33701,27643,27588,24424
F81672,PORTLAND MEDICAL PRACTICE,3142,43649,35611,32510,28872
F81674,WYNCROFT SURGERY,2250,52107,39145,35503,33724
F81675,THE PRACTICE LEECON WAY,2638,44806,33877,32917,30430
F81679,HIGHWOODS SURGERY,6166,46015,35120,34033,29103
F81681,GREEN ELMS HEALTH CENTRE,6731,31011,26907,25636,21541
F81683,BLYTH'S MEADOW SURGERY,10368,44310,35095,31644,28903
F81684,DR MOSS,3606,40497,33374,30911,26716
F81688,DR DHILLON,2328,40024,33109,30737,26503
F81690,ASHINGDON MEDICAL CENTRE,2817,44202,34242,32120,29481
F81691,EAST TILBURY MEDICAL CENTRE,3950,44998,35962,32528,28627
F81695,ELMSLEIGH DRIVE SURGERY,1278,42403,34255,32080,28827
F81696,DR JAYATILAKA,1937,42212,34124,31821,28608
F81697,DR DEVARAJA VC PRACTICE,3228,43390,35265,32544,29851
F81698,DILIP SABNIS MEDICAL CTR PMS,3014,37211,31625,30019,25072
F81700,RAHMAN PRACTICE,4192,37219,30699,29683,25883
F81704,DOWNHALL PARK SURGERY,3264,49444,36808,34394,32016
F81707,DR PK SINGH'S PRACTICE,2343,37063,32399,29053,24614
F81708,DR PATEL PJ PRACTICE,2906,39040,31770,28610,23626
F81710,DR HS RAO'S PRACTICE,2691,37588,32764,29379,24561
F81711,DR S BASU - DR O ODUTOLA,1516,39849,33988,30055,24689
F81713,BENFLEET SURGERY,3154,45031,36021,33478,31373
F81716,TOLLGATE HEALTH CENTRE,6504,46906,37879,34255,31785
F81717,MAYLANDSEA MEDICAL CENTRE,1731,46088,36010,33584,31720
F81718,LYDIA HOUSE PRACTICE,1889,45897,36763,34353,31594
F81719,DR MUKHOPADHYAY PK PRACTICE,2820,39049,31869,28804,23873
F81720,SHOTGATE SURGERY,3203,49389,40194,35029,31969
F81721,BRICKFIELDS SURGERY,5972,51171,40785,35694,35010
F81724,"DR GUL, NEW WESTBOROUGH SURGERY",3341,40863,33240,30665,26622
F81725,MAYNARD COURT SURGERY,3543,40541,32511,30889,25207
F81728,THE ONGAR SURGERY,1835,46774,35565,32768,29435
F81729,MATCHING GREEN SURGERY,3722,39395,33639,30190,26350
F81730,THE COGGESHALL SURGERY,5495,47102,36291,34546,32550
F81732,APPLEWOOD SURGERY,2157,45010,35732,33092,29430
F81733,DR CHATURVEDI,3323,42118,33466,31142,27716
F81737,THE HIGHWOOD SURGERY,2426,48669,37668,35713,30912
F81738,BRIMPTON HOUSE,2757,46951,36343,34624,32787
F81739,THE ISLAND SURGERY,3314,36617,30013,29741,26148
F81740,CHAUDHURY SURGERY,2145,36862,30214,29840,26279
F81741,CRUSADER SURGERY,5087,34102,28577,27348,24088
F81742,ACORNS,3305,43649,36469,31961,26757
F81743,WICKFORD PMS PRACTICE,4998,45406,35825,33151,29425
F81744,DR NG,2658,41053,33104,30954,28657
F81746,BLUEBELL SURGERY,3342,46237,35394,34166,29259
F81749,MARKET SQUARE SURGERY,6190,40625,32230,30756,25352
F81751,THE TRINITY MEDICAL PRACTICE,3132,45943,35792,33432,31517
F81755,THE VICTORIA SURGERY,305,38642,31932,30222,25582
F81756,PMS THE GORE SURGERY,2238,38694,33453,29679,25870
F81757,THE RIVERSIDE HEALTH CTR,5226,45224,37232,32735,30557
F81758,OSLER HOUSE MEDICAL CENTRE,3136,39531,32571,31595,26081
F82001,HALBUTT STREET SURGERY,6507,40507,35486,30820,25654
F82002,HAIDERIAN MEDICAL CENTRE,4752,57238,41471,39932,39414
F82003,DR M FATEH'S PRACTICE,3918,43327,35835,32642,27740
F82004,VENKAT HEALTH CENTRE,10805,42343,36980,31401,25823
F82005,DR M GOYAL'S PRACTICE,5573,39415,35885,31145,25065
F82006,DR C DAHS & DR IP HUMBERSTONE SURGERY,11191,57084,41491,40125,39810
F82007,THE GREEN WOOD PRACTICE,11512,49815,37782,36941,33598
F82008,MAYLANDS HEALTH CARE,14753,49217,38734,36396,32498
F82009,NORTH STREET MEDICAL CARE,12342,47236,37256,35366,31412
F82010,PETERSFIELD SURGERY,6116,41013,34976,33193,28078
F82011,MAWNEY MEDICAL CENTRE,10660,46490,36599,35087,30036
F82012,FIVE ELMS MEDICAL PRACTICE,4560,41490,36351,31182,26124
F82013,WESTERN ROAD MEDICAL CENTRE,15419,49121,38113,37323,32671
F82014,KUCCHAI,6866,39819,34203,32865,27569
F82015,DR SN AHMAD'S PRACTICE,5673,40489,35789,30725,25557
F82016,KAKAD,7281,40203,34182,32970,27705
F82017,DR MOHAN & ASSOCIATES,8013,41240,34764,30885,25265
F82018,BARKING MEDICAL GROUP PRACTICE,11621,46146,40062,32879,27116
F82019,DR HAMILTON-SMITH,6537,46670,37218,33255,27978
F82020,BAY TREE MEDICAL CENTRE,2873,46566,37286,34944,31244
F82021,THE NEW MEDICAL CENTRE,9867,51616,38905,38289,34232
F82022,THE ROSEWOOD MEDICAL CENTRE,9214,49219,37399,36097,31970
F82023,THIRD AVENUE SURGERY,4332,45863,36572,34375,30322
F82025,DR BK JAISWAL'S PRACTICE,4621,40360,34013,30681,24880
F82027,DR P PRASAD'S PRACTICE,2696,47386,40218,33712,28043
F82028,WOOD LANE SURGERY,7351,47530,36972,35236,30826
F82030,LYNWOOD MEDICAL CENTRE,10423,45089,36800,33843,30032
F82031,DR BEHESHTI,4764,44518,36147,33302,28364
F82033,DR VM PATEL,3069,51927,38689,38756,35847
F82034,DR N NIRANJAN'S PRACTICE,4452,46991,39452,32496,26760
F82038,DR SZ HAIDER'S PRACTICE,5208,42781,36945,31623,26476
F82039,DR P & S POOLOGANATHAN,3144,45910,36665,34267,29365
F82040,JOHN SMITH MEDICAL CENTRE,2746,41019,34546,31040,25190
F82042,DR K JOHN'S PRACTICE,6878,43573,37518,31067,24734
F82045,CHOWDHURY,2993,48072,36818,36201,32797
F82051,LABURNUM HEALTH CENTRE,9145,40820,35169,30794,25424
F82052,DR SJ HASKELL,2541,46794,37216,33184,27826
F82053,UPMINSTER MEDICAL CENTRE,4384,56182,41462,39957,38848
F82055,HORNCHURCH HEALTHCARE,4818,50376,37977,38080,34618
F82604,MARKS GATE HEALTH CENTRE,3659,40031,32972,30294,24059
F82607,SPRING FARM SURGERY,5165,47322,37284,34186,29980
F82609,DR PM PATEL,3857,50611,37658,37155,33620
F82610,DR GUPTA,2894,46625,35364,33936,29583
F82612,THE WHITE HOUSE SURGERY,4728,45746,39227,32846,26965
F82614,MUNGO PARK SURGERY,3329,45146,36363,33838,29364
F82619,HARLOW ROAD SURGERY,1805,44903,36470,33709,29017
F82621,DR C OLA'S PRACTICE,3097,42121,36382,31988,26900
F82624,UPMINSTER BRIDGE SURGERY,3558,53595,39873,39261,36744
F82625,DR MF HAQ'S PRACTICE,6469,46683,38922,32231,26431
F82627,DR ABDULLAH,4118,46165,36394,33713,29096
F82629,THE LAWNS MEDICAL CARE,2124,39468,32541,30008,23680
F82630,CHASE CROSS MEDICAL CENTRE,5233,45410,36732,34130,30209
F82634,HEATHWAY MEDICAL CENTRE,3642,41017,35411,31064,25898
F82638,MODERN MEDICAL CENTRE,5236,46674,36981,34249,29391
F82639,DR JOSEPH,2474,45686,36876,34334,30500
F82641,DR GILLETT-WALLER,1756,50860,37909,37188,33729
F82642,GABLES SURGERY,3376,41447,35556,31225,25369
F82643,CHOPRA,1560,57498,41954,40178,39404
F82646,DR UBEROY,5582,47208,38194,35250,31088
F82647,DR R CHIBBER'S PRACTICE,4309,47676,39276,32650,26899
F82648,INGREBOURNE MEDICAL CENTRE,2720,39118,34457,32731,27378
F82649,BERWICK SURGERY,4892,47934,37673,34459,30462
F82650,DR AA ANSARI'S PRACTICE,6574,45221,38157,32199,26302
F82653,CECIL AVENUE SURGERY,2704,51686,39173,37590,34318
F82660,DR V GORIPARTHI'S PRACTICE,9326,42441,36883,31745,26273
F82661,GREEN LANE SURGERY,3551,43958,37099,32226,26928
F82663,DR MARKS PRACTICE,2836,48861,38255,36846,32126
F82665,DR VK CHAWLA'S PRACTICE,2623,46422,38225,31849,25840
F82666,DR RAHMAN,3077,49549,37191,36612,32770
F82668,DR AK MITTAL'S PRACTICE,2834,41181,35266,31091,25215
F82670,JABBAR,2284,40237,34203,32966,27723
F82671,PRASAD,2510,39854,34558,32974,27743
F82674,CRANHAM HEALTH CENTRE,4441,53596,39484,39117,38471
F82675,BILLET LANE MEDICAL PRACTICE,4130,50474,37946,38175,34713
F82676,DR GS KALKAT'S PRACTICE,7280,42517,36134,30376,22912
F82677,DR A MOGHAL'S PRACTICE,5472,43115,36964,31513,26501
F82678,DR KM ALKAISY PRACTICE,4532,41450,35125,31022,25734
F82679,DR DP SHAH'S PRACTICE,4492,42061,35916,31720,26879
F82680,HIGHGROVE SURGERY,6377,42591,37369,31790,25738
F82686,DR A PATEL,3648,46878,37370,33248,27937
F83002,RIVER PLACE HEALTH CENTRE,9878,55412,45437,43233,31325
F83003,PARK END SURGERY,6253,63827,45193,47821,40945
F83004,ARCHWAY MEDICAL CENTRE,5377,51077,43613,39221,28993
F83005,GOWER STREET PRACTICE,10027,48212,37592,40421,29032
F83006,AMPTHILL PRACTICE,8686,45423,37721,35689,26333
F83007,ROMAN WAY MEDICAL CENTRE,4664,50107,41294,38911,27242
F83008,THE GOODINGE GROUP PRACTICE,12318,48048,40112,37995,27081
F83010,ISLINGTON CENTRAL MEDICAL CENTRE,15898,59241,48134,45520,33210
F83011,PRIMROSE HILL SURGERY,6238,54445,41259,43256,33996
F83012,ELIZABETH AVENUE GROUP PRACTICE,7041,55047,44868,41944,30037
F83013,DR WOOLF,2023,57285,46560,43312,31039
F83015,ST JOHNS WAY MEDICAL CENTRE,12266,50366,42909,38494,29045
F83017,HAMPSTEAD GROUP PRACTICE,13963,58820,44502,45127,37577
F83018,PRINCE OF WALES GROUP SURGERY,7867,48981,39667,37357,28991
F83019,ABBEY MEDICAL CENTRE,10036,54286,42444,40916,31610
F83020,ADELAIDE MEDICAL CENTRE,11734,57177,42533,43190,34497
F83021,RITCHIE STREET GROUP PRACTICE,12593,57679,46575,46628,33356
F83022,CAVERSHAM GROUP PRACTICE,14252,51596,41886,40438,30697
F83023,JAMES WIGG GROUP PRACTICE,20296,49939,40777,39129,29466
F83025,THE REGENTS PARK PRACTICE,5596,43175,35993,33938,25159
F83027,DRS BOWRY & BOWRY'S PRACTICE,4391,55562,45671,42109,30441
F83030,FOUR TREES SURGERY,2124,49157,40015,37442,29471
F83031,DR FLINDERS,2175,48670,40501,37674,26721
