PRACTICE_CODE,ORG_NAME,tot_patients_per_PRACTICE_CODE,Practice_code_weighted_tot_of_Total annual income (£),Practice_code_weighted_tot_of_Net annual income (£),Practice_code_weighted_tot_of_Net annual income before housing costs (£),Practice_code_weighted_tot_of_Net annual income after housing costs (£)
C84129,DR MC JONES & PARTNERS,6725,35276,28123,27233,24101
C84131,NEWTHORPE MEDICAL PRACTICE,6635,36788,28808,28163,26061
C84133,PEACOCK HEALTHCARE,4880,33702,26941,25879,22393
C84135,QUEENS BOWER SURGERY,4508,31551,26628,25450,20817
C84136,ST. LUKE'S SURGERY,3231,29235,25795,24202,19616
C84138,SPRINGFIELD MEDICAL CENTRE,2652,30363,26364,24242,19605
C84140,LOWMOOR ROAD SURGERY,5364,34704,28666,26399,23642
C84142,SELSTON SURGERY,4899,36175,28756,27531,24703
C84143,TALL TREES SURGERY,5696,37831,29224,27628,25255
C84144,MEADOWS HEALTH CENTRE (LARNER),3576,31400,26944,26180,19950
C84145,ST.MARYS MEDICAL CENTRE,1116,32054,26886,25605,21565
C84150,UNITY SURGERY,3860,38864,29869,28997,26156
C84151,THE MEDICAL CENTRE (IRFAN),2003,32805,27180,24974,21099
C84602,MAPPERLEY PARK MEDICAL CENTRE,2283,34794,27654,27743,23613
C84605,CASTLE HEALTHCARE PRACTICE,17853,46173,35451,33104,30092
C84612,THE WILLOWS MEDICAL CENTR,3696,35056,27802,26814,24027
C84613,THE JUBILEE PRACTICE,2272,46957,35248,33237,31271
C84619,TUDOR HOUSE MEDICAL PRACTICE,5906,34623,27240,25726,21889
C84621,WEST BRIDGFORD MEDICAL CENTRE,4125,46083,36070,33375,30331
C84624,HAMA MEDICAL CENTRE,5225,39362,29708,29357,27515
C84628,SHERWOOD RISE MEDICAL CENTRE,5190,31363,26218,24546,19952
C84629,"HEALTH CARE COMPLEX, KIRKBY",4130,34539,28560,26248,23384
C84633,LENTON MEDICAL CENTRE,2325,35417,29831,28224,23443
C84635,WOLLATON VALE HC (GHAHARIAN),2657,39746,30449,29004,25619
C84637,SANDY LANE SURGERY,6020,33867,27256,25294,22660
C84646,THE IVY MEDICAL GROUP,3873,44060,33646,32263,30944
C84647,BILBOROUGH SURGERY,1466,31588,26119,23582,19644
C84648,BALDERTON PRIMARY CARE CENTRE,5297,37854,30532,28148,26657
C84650,BOULEVARD MEDICAL CENTRE,1711,32907,27017,23987,20357
C84654,JACKSDALE MEDICAL CENTRE,3940,35504,28176,27633,25311
C84656,HILL VIEW SURGERY,2957,35018,27986,26042,23797
C84658,MEDEN MEDICAL SERVICES,6102,34558,28430,25098,22850
C84660,HOUNSFIELD SURGERY,3881,41375,32009,30960,29878
C84664,WELBECK SURGERY,3494,36226,27827,27688,24154
C84667,GILTBROOK SURGERY,4194,37865,29417,28872,26761
C84672,THE DALE SURGERY,4166,30260,24515,23199,18439
C84676,GREENFIELDS MEDICAL CENTRE (YVS RAO),2568,29006,24885,22549,18236
C84678,FARNSFIELD SURGERY,4874,41987,32587,30522,28753
C84679,DR B KHAN THE ACORN MEDICAL PRACTICE,2727,33672,26942,25041,22398
C84680,RHR MEDICAL CENTRE,2908,30745,25259,21483,17845
C84682,SHERRINGTON PARK MEDICAL PRACTICE,4171,35939,28237,28007,24038
C84683,THE WINDMILL PRACTICE,7484,30381,24894,24175,19053
C84688,BILBOROUGH MEDICAL CENTRE,9356,33618,27127,24958,21519
C84691,HIGHGREEN PRACTICE (KHAN),9567,27688,24239,22011,17557
C84692,NORTH LEVERTON SURGERY,2768,40445,30027,29231,28133
C84693,BAKERSFIELD MEDICAL CENTRE,5041,33392,26688,25326,22276
C84694,LIME TREE SURGERY,3472,32266,25917,22643,19180
C84695,THE ALICE MEDICAL CENTRE,3065,31330,26069,24286,20059
C84696,WEST OAK SURGERY,4973,38837,29932,29012,26059
C84698,STRELLEY HEALTH CENTRE (COCKRILL),4062,30936,25379,21713,18057
C84700,HARWORTH MEDICAL CENTRE,1846,36623,28466,26351,24295
C84703,THE GAMSTON MEDICAL CTR.,5130,49595,37889,34797,32220
C84704,BEECHDALE SURGERY,3846,31469,26318,23603,19877
C84705,HICKINGS LANE MEDICAL CTR,4573,36882,29198,27973,25058
C84706,NDU SURGERY ST ANN'S VALLEY CENTRE,2260,28665,24184,23620,19146
C84709,PARK HOUSE MEDICAL CENTRE,7347,36397,28632,27535,24953
C84710,BULL FARM PRIMARY CARE RESOURCE CENTRE,2785,34003,26840,24671,22758
C84712,ASHFIELD MEDICAL CENTRE,3303,33689,27348,25205,22216
C84714,SUNRISE MEDICAL PRACTICE (GHATTAORA),6697,33090,27621,26618,22639
C84717,RIVERLYN MEDICAL CENTRE,2917,30285,26612,24121,19761
C84718,WOODSIDE SURGERY,4305,34571,27464,26141,23157
C84720,NOTSPAR,33,31164,26139,24697,20245
C85001,GOLDTHORPE MEDICAL CENTRE PMS PRACTICE,4317,32893,24815,24545,20811
C85003,ASHVILLE MEDICAL CENTRE PMS PRACTICE,10908,31637,24681,24300,21116
C85004,PENISTONE GROUP PMS PRACTICE,16544,44907,33274,30583,28869
C85005,ROYSTON GROUP PRACTICE,8055,35222,27553,25915,22978
C85006,WOODLAND DRIVE MEDICAL CENTRE,4901,34109,26122,25422,22871
C85007,THE DOVE VALLEY PMS PRACTICE,11270,32286,24618,24156,21248
C85008,HOYLAND FIRST PMS PRACTICE,13277,35048,26942,25937,23727
C85009,THE KAKOTY PRACTICE,6299,31235,24042,23917,20506
C85010,HILL BROW SURGERY PMS PRACTICE,11469,37627,29119,27679,25405
C85012,GREAT HOUGHTON PRACTICE,2133,33257,25327,24222,21488
C85013,WOMBWELL GMS PRACTICE,9637,33941,25962,25124,22850
C85014,THE ROSE TREE PMS PRACTICE,8775,34493,26214,24805,22213
C85015,ROTHERHAM ROAD MED CENTRE PMS,4405,31269,24484,22923,20676
C85016,DR MELLOR & PARTNERS,12094,34778,26349,24819,22455
C85017,PARK GROVE SURGERY,8173,31227,24359,23572,20833
C85018,GRIMETHORPE SURGERY,6422,34362,25878,24485,21783
C85019,THE GROVE MEDICAL PRACTICE,4737,34096,26040,25178,22529
C85020,HUDDERSFIELD ROAD SURGERY,12956,36327,27606,26453,24279
C85022,HOYLAND MEDICAL PRACTICE,11326,35119,26916,25841,23581
C85023,HOLLYGREEN PRACTICE,8811,31931,24069,23617,20505
C85024,HIGH STREET PRACTICE,5757,35148,27320,25715,22976
C85026,APOLLO COURT MEDICAL CENTRE,6148,39280,29502,28218,25532
C85028,LUNDWOOD MEDICAL CENTRE PMS PRACTICE,5133,34176,26102,24520,22143
C85030,WOMBWELL MEDICAL CENTRE  PRACTICE,9724,33937,25956,25184,22944
C85033,VICTORIA MEDICAL CENTRE PMS PRACTICE,9886,34872,26524,25852,23418
C85614,DARTON HEALTH CENTRE PRACTICE,2840,38797,30075,28230,26114
C85617,FURLONG ROAD SURGERY,3413,33302,24975,24531,21229
C85619,ST GEORGE'S MEDICAL CENTRE PMS PRACTICE,6418,32776,25710,24299,22021
C85622,MONK BRETTON HEALTH CENTRE PRACTICE,2012,35065,26776,25125,23023
C85623,KINGSWELL SURGERY  PMS PRACTICE,3445,43818,32512,30067,28182
C85624,COPE STREET SURGERY,3081,31904,24470,24203,20949
C85628,CAXTON HOUSE SURGERY,1074,34437,26093,24708,22027
C86001,CARCROFT DOCTORS GROUP,10690,32801,25218,24198,21756
C86002,THE RANSOME PRACTICE,6138,32400,25491,24485,21675
C86003,HATFIELD HEALTH CENTRE,9513,36394,27839,26230,23981
C86005,MEXBOROUGH HEALTH CENTRE,5896,31518,24502,23638,21680
C86006,REGENT SQUARE GROUP PRACTICE,9624,34657,26657,25309,22706
C86007,DR P O'HORAN AND PARTNERS,10202,37459,28744,26771,24668
C86009,THE MAYFLOWER MEDICAL PRACTICE,8224,42516,32751,29735,28747
C86011,MOUNT GROUP PRACTICE,12669,38366,29377,27127,25052
C86012,THE OAKWOOD SURGERY,5275,39936,30656,28167,26484
C86013,THE TICKHILL & COLLIERY MEDICAL PRACTICE,9234,39191,30055,28274,26784
C86014,PRINCESS MEDICAL CENTRE,6404,32877,25339,23900,21848
C86015,THE ROSSINGTON PRACTICE,7899,33138,26668,25050,23472
C86016,THE LAKESIDE PRACTICE,7469,35662,27066,25650,23917
C86017,KINGTHORNE GROUP PRACTICE,9838,34942,27208,25484,23329
C86018,NORTHFIELD SURGERY,10584,32175,25581,24670,21474
C86019,THE SCOTT PRACTICE,13477,34064,26529,25170,22352
C86020,ST.JOHNS GROUP PRACTICE,9213,32268,24802,24016,20753
C86021,WHITE HOUSE FARM MEDICAL CENTRE,6408,36257,28103,26660,24218
C86022,THE SANDRINGHAM PRACTICE,9226,32651,25802,23804,21680
C86023,BENTLEY SURGERY,7176,31183,25088,24641,21020
C86024,CONISBROUGH GROUP PRACTICE,10204,32679,25087,24462,22205
C86025,FRANCES STREET MEDICAL CENTRE,7422,33320,25711,24574,21791
C86026,EDLINGTON HEALTH CENTRE PRACTICE,4582,32942,25711,24972,22670
C86029,ST VINCENT MEDICAL CENTRE,14946,35371,27530,25853,23733
C86030,THE PHOENIX MEDICAL PRACT,1891,33618,25734,24683,21870
C86032,SCAWSBY HEALTH CENTRE PRACTICE,5906,35597,28258,26646,24699
C86033,THE NAYAR PRACTICE,4509,32864,25625,24903,22576
C86034,THE NEW SURGERY,6807,31663,24539,23715,21675
C86037,FIELD ROAD SURGERY,10503,35167,26920,25219,22771
C86038,PETERSGATE MEDICAL CENTRE,8723,34411,27455,26064,23756
C86039,THE VILLAGE PRACTICE,5440,36361,28216,26776,24315
C86605,ASKERN MEDICAL PRACTICE,8698,33125,25369,24385,22396
C86606,BARNBURGH SURGERY,2406,39518,28657,27934,26208
C86609,AUCKLEY SURGERY,2921,44301,33425,29848,29357
C86611,DUNSVILLE MEDICAL CENTRE,5142,36515,28002,26355,24168
C86613,THE NELSON PRACTICE,3896,37667,30184,27690,25920
C86614,THORNE MOORS MEDICAL PRACTICE,8387,31523,25338,24655,20941
C86616,CHURCH VIEW SURGERY,4244,30944,24107,23888,20675
C86621,WEST END CLINIC,4808,32664,26330,24768,23155
C86623,DR ME SHEIKH'S PRACTICE,1941,31222,24958,24448,20855
C86625,CONISBROUGH MEDICAL PRACTICE,1815,32174,24887,24247,21806
C86626,PARK VIEW SURGERY,2467,40684,32716,29218,27985
C87002,DINNINGTON GROUP PRACTICE,20990,37775,28703,26750,24586
C87003,WOODSTOCK BOWER GROUP PRACTICE,11327,30204,24046,23239,19551
C87004,KIVETON PARK MEDICAL PRACTICE,11310,40133,30457,28476,26667
C87005,ST ANN'S MEDICAL CENTRE,18295,31655,25141,23613,20210
C87006,THE MAGNA GROUP PRACTICE,8887,32994,25815,24350,21336
C87007,STAG MEDICAL CENTRE,11347,37867,29249,26650,25247
C87008,SWALLOWNEST HEALTH CENTRE,16412,36550,27831,26396,24477
C87009,BRINSWORTH MEDICAL CENTRE,7767,34639,26517,25400,23933
C87010,YORK ROAD SURGERY,4751,30295,23861,22718,18653
C87012,BROOM LANE MEDICAL CENTRE,12801,33862,27005,24816,22182
C87013,PARKGATE MEDICAL CENTRE,6237,32865,26145,24409,21683
C87014,TREETON MEDICAL CENTRE,6084,37519,28177,26684,25306
C87015,WICKERSLEY HEALTH CENTRE,7006,39635,30181,27634,26764
C87016,MORTHEN ROAD GROUP PRACTICE,11220,40042,30346,27976,27190
C87017,CLIFTON MEDICAL CENTRE,13170,33727,26354,24571,21692
C87018,HIGH STREET SURGERY,7829,34786,27526,25600,23564
C87020,GREENSIDE SURGERY,5715,31067,24720,23831,20734
C87022,VILLAGE SURGERY,6801,35237,27932,26212,23066
C87023,DALTON HEALTH CENTRE,2021,30879,25194,23837,19195
C87024,RAWMARSH HEALTH CENTRE,3946,32938,26112,24382,21626
C87029,MARKET SURGERY,10640,36693,27450,25281,23332
C87030,CROWN STREET SURGERY,9489,33295,25613,24544,22875
C87031,DR SHRIVASTAVA'S PRACTICE,3268,34172,25442,23990,22154
C87603,GREASBROUGH MEDICAL CENTRE,3318,30269,24123,23444,20157
C87604,THORPE HESLEY SURGERY,5624,36292,28524,26391,24747
C87606,QUEEN'S MEDICAL CENTRE,1543,33173,24628,23425,21440
C87608,SHAKESPEARE ROAD SURGERY,5201,29883,23603,22120,17801
C87609,ROSEHILL MEDICAL CENTRE RCHS,2639,33419,26478,24756,22358
C87610,CANKLOW ROAD SURGERY RCHS,1856,31128,24023,23194,19784
C87612,SURGERY OF LIGHT,1720,36998,28312,26705,24857
C87616,BLYTH ROAD MEDICAL CENTRE,6166,34898,26055,24393,22641
C87617,THRYBERGH MEDICAL CENTRE,1473,30682,25226,24154,19070
C87620,MANOR FIELD SURGERY,6379,34119,25387,23913,22069
C87621,BROOM VALLEY ROAD SURGERY,1799,35096,27881,24845,22385
C87622,THE GATE,1829,29439,22961,22100,17740
C88005,WALKLEY HOUSE MEDICAL CENTRE,10885,38654,28471,27942,25673
C88006,NORFOLK PARK HEALTH CENTRE,3980,28994,22778,21797,17799
C88007,PORTER BROOK MEDICAL CENTRE,28561,41192,29667,26738,22354
C88008,PITSMOOR SURGERY,9043,30943,21180,19218,15407
C88009,FOXHILL MEDICAL CENTRE,6211,30557,23241,22513,19355
C88010,CHAPELGREEN PRACTICE,15934,37202,28228,26973,24963
C88011,BUCHANAN ROAD SURGERY,4969,29979,22874,21897,17972
C88013,WESTFIELD HEALTH CENTRE,1708,34535,26763,25594,22654
C88014,NORWOOD MEDICAL CENTRE,7857,30242,22257,21278,17023
C88015,THE MEADOWHEAD GROUP PRACTICE,7926,35669,27124,26597,23754
C88016,CARTERKNOWLE & DORE MEDICAL PRACTICE,12101,48613,36198,33225,31627
C88018,TRAMWAYS MEDICAL CENTRE (O'CONNELL),8390,35731,27088,26544,24078
C88019,GLEADLESS MEDICAL CENTRE,8736,29534,22581,22638,19073
C88020,WHITE HOUSE SURGERY,6214,29974,22446,21420,18025
C88021,FAR LANE MEDICAL CENTRE,7864,35280,27338,26300,23686
C88022,STONECROFT MEDICAL CENTRE,4109,33080,25147,25000,22861
C88023,SOTHALL & BEIGHTON HEALTH CENTRES,10335,38567,30024,27736,24684
C88024,AVENUE MEDICAL PRACTICE,8019,39910,29950,28818,26341
C88025,BIRLEY HEALTH CENTRE,8275,32545,25193,24656,21922
C88026,SLOAN MEDICAL CENTRE,12271,35570,26970,26566,23475
C88027,UPWELL STREET SURGERY,4897,30447,21433,19954,16557
C88028,BROOMHILL SURGERY,9134,52858,41290,34239,32550
C88030,DUKE MEDICAL CENTRE,6390,30572,22894,21855,18621
C88031,UPPERTHORPE MEDICAL CENTRE,9908,44248,33660,29743,27074
C88032,CHARNOCK HEALTH PRIMARY CARE CENTRE,5153,34062,26247,25922,24049
C88033,THE FLOWERS HEALTH CENTRE,4544,29422,22288,21059,17387
C88034,NETHERGREEN SURGERY,9316,55879,44068,36344,34137
C88035,FIRTH PARK SURGERY,9536,29491,21766,19980,16185
C88036,HANDSWORTH MEDICAL PRACTICE,9368,33265,25182,24526,22102
C88037,"BASLOW RD, SHOREHAM ST & YORK RD SRGIES",12059,39495,29111,27822,25715
C88038,THE MATHEWS PRACTICE BELGRAVE,9858,34339,25697,25090,22181
C88039,ECCLESFIELD GROUP PRACT,7561,33964,26205,25157,22698
C88040,OUGHTIBRIDGE SURGERY,5756,43471,33695,30029,28304
C88041,WOODSEATS MEDICAL CENTRE,8756,37721,28623,28051,25516
C88042,PARK HEALTH CENTRE,5361,29278,22040,20499,17103
C88043,TRAMWAYS 54A MC,10490,36592,28116,27043,24671
C88044,MANCHESTER ROAD SURGERY,4452,46554,35723,32403,30958
C88045,DYKES HALL MEDICAL CENTRE,9730,36587,27904,27165,24945
C88046,ABBEY LANE SURGERY,3029,40902,30773,29430,26890
C88047,WINCOBANK MEDICAL CENTRE,7056,30763,23778,23251,19935
C88048,BURNGREAVE SURGERY,6435,30518,20404,18698,15182
C88049,ELM LANE SURGERY,5194,34260,26320,24939,21847
C88050,JAUNTY SPRINGS HEALTH CENTRE,3697,32160,24711,24589,22468
C88051,PAGE HALL MEDICAL CENTRE,7322,30616,20751,18231,14708
C88052,HOLLIES MEDICAL CENTRE,7323,47561,35882,31344,28326
C88053,FALKLAND HOUSE SURGERY,3222,52638,41908,34565,32990
C88054,GRENOSIDE SURGERY,7211,35213,26223,25722,23219
C88057,CROOKES VALLEY MEDICAL CENTRE,2272,37951,27354,24913,21432
C88059,HAROLD STREET MEDICAL CENTRE,1443,34219,25243,24420,21216
C88060,SHARROW LANE MEDICAL CENTRE,3884,37959,27593,26003,22159
C88061,BENTS GREEN SURGERY,2563,55007,43158,36553,35270
C88062,RUSTLINGS ROAD MEDICAL CENTRE,4519,52484,41389,34232,31705
C88068,TOTLEY RISE MEDICAL CENTRE,3135,47385,34533,33364,32660
C88069,CLOVER GROUP PRACTICE,16604,29050,21759,20045,16221
C88070,SHIREGREEN MEDICAL CENTRE,7649,29801,22361,21002,16753
C88072,WOODHOUSE MEDICAL CENTRE,12630,34274,25420,24795,21417
C88073,HEELEY GREEN SURGERY,5293,32542,24258,24223,20938
C88074,DEEPCAR MEDICAL CENTRE,4991,38538,28970,27597,25672
C88076,DEVONSHIRE GREEN MEDICAL CENTRE,6474,42416,30747,27098,22159
C88077,THE HEALTH CARE SURGERY,4877,29781,22662,22375,18909
C88078,MOSBOROUGH HEALTH CENTRE,6523,40671,30644,28680,25760
C88079,CROOKES PRACTICE,7599,42659,31683,29664,26886
C88082,CARRFIELD MEDICAL CENTRE,1212,32923,24597,24290,21011
C88083,SELBORNE ROAD MEDICAL CENTRE,2853,48949,37849,33117,31783
C88084,DARNALL HEALTH CENTRE (MEHROTRA),3372,29217,22364,20789,17524
C88085,RICHMOND MEDICAL CENTRE,8104,30396,23749,23567,20519
C88086,SOUTHEY GREEN MEDICAL CTR,2934,29984,22561,21901,18002
C88087,DOVERCOURT SURGERY,4775,30253,22809,21812,18478
C88088,EAST BANK MEDICAL CENTRE,5105,28722,22440,21872,17804
C88090,MANOR PARK MEDICAL CENTRE,4601,29993,22273,21025,17593
C88091,BARNSLEY ROAD SURGERY,2755,29978,23268,21888,17535
C88092,VALLEY MEDICAL CENTRE,9539,37385,28057,27079,25264
C88095,MILL ROAD SURGERY,5253,37095,28549,27220,25402
C88096,HACKENTHORPE MEDICAL CENTRE,6657,34187,26511,25630,22751
C88622,SHEFFIELD MEDICAL CENTRE,1653,33243,21296,19079,15414
C88626,MANOR TOP MEDICAL CENTRE,1573,31315,23849,23329,20380
C88627,UNIVERSITY HEALTH SERVICE HEALTH CENTRE,28623,50833,36372,30963,25982
C88631,VERITAS HEALTH CENTRE,1416,38164,28483,27297,24047
C88638,MANOR TOP MC (SHARMA),1430,30734,23387,22883,19780
C88643,DUNNINC ROAD SURGERY,3106,30493,23316,22124,18002
C88647,OWLTHORPE MEDICAL CENTRE,3416,37562,28758,27446,24994
C88648,CRYSTAL PEAKS MEDICAL CENTRE,6753,36030,27861,26462,23564
C88652,GREYSTONES MEDICAL CENTRE,3290,52172,41634,34091,32298
C88653,GREENHILL HEALTH CENTRE,1856,31975,24466,24432,20784
C88655,THE MEDICAL CENTRE DR OKORIE,1293,30619,23318,20546,17079
C88656,STANNINGTON MEDICAL CENTRE,2978,39943,29379,28449,26978
D81001,LENSFIELD MEDICAL PRACTICE,10573,60061,48600,42555,36112
D81002,HUNTINGDON ROAD SURGERY,15207,53950,49107,43485,35833
D81003,YORK STREET MEDICAL PRACTICE,9771,55219,44035,38974,32805
D81004,ALCONBURY SURGERY,9208,52304,42830,39706,34965
D81005,NEWNHAM WALK SURGERY,13384,64930,54754,47921,39398
D81006,NORTH STREET,15241,37863,30211,27296,24639
D81007,PARK MEDICAL CENTRE,9039,37370,29489,26538,23959
D81008,NORTH BRINK PRACTICE,19336,34794,27799,25896,24380
D81009,SHELFORD MEDICAL PRACTICE,8485,56773,48207,43896,39526
D81010,PRIORY FIELDS SURGERY,11584,47017,37837,34172,29831
D81011,CLARKSON SURGERY,11121,34642,27582,25805,24215
D81012,CORNFORD HOUSE SURGERY,11155,53366,42566,38127,33579
D81013,TRUMPINGTON STREET MEDICAL PRACTICE,13436,64562,53022,45894,38815
D81014,STAPLOE MEDICAL CENTRE,19719,44280,35027,32996,28651
D81015,PARSON DROVE SURGERY,6154,36332,29222,27654,25978
D81016,ARBURY ROAD SURGERY,11900,44673,37994,33793,29049
D81017,MILL ROAD SURGERY,5636,51753,41198,36907,31355
D81018,"ORCHARD SURGERY,MELBOURN",7505,53112,43699,41152,37608
D81019,MINSTER MEDICAL PRACTICE,4000,37680,30130,27302,24709
D81020,NENE VALLEY MEDICAL PRACTICE,12391,41675,34560,29788,26202
D81021,ST. GEORGE'S MEDICAL CENTRE,10432,42001,33378,31311,27647
D81022,THORNEY MEDICAL PRACTICE,7639,42941,34089,32702,29323
D81023,PASTON HEALTH CENTRE,13594,37993,31509,29153,26169
D81024,THOMAS WALKER,7019,37353,29668,27015,24462
D81025,CHERRY HINTON MEDICAL CENTRE,10307,51141,40940,36413,31899
D81026,LINCOLN ROAD SURGERY,10651,37161,29898,27435,24804
D81027,WELLSIDE SURGERY,7083,50604,40168,37030,33572
D81028,FIRS HOUSE SURGERY,11995,56883,43625,39506,35565
D81029,OLD FLETTON SURGERY,11887,39409,32338,29440,26553
D81030,CROMWELL PLACE SURGERY,10722,51844,42255,38946,35574
D81031,YAXLEY GROUP PRACTICE,15426,47304,37399,33903,31504
D81032,EATON SOCON HEALTH CENTRE,11528,49765,41163,37107,33396
D81033,OVER SURGERY,4860,56163,43402,39983,34442
D81034,ST MARY'S SURGERY,15507,48515,39823,37100,32642
D81035,COMBERTON SURGERY,9271,55722,46382,42054,38213
D81036,PRIORS FIELD SURGERY,5866,45836,37825,36557,32247
D81037,BRIDGE STREET MEDICAL CENTRE,9653,57062,50545,43701,35499
D81038,KIMBOLTON MEDICAL CENTRE,6320,56609,46356,41315,38171
D81039,JENNER HEALTH CENTRE,7851,41592,32629,31069,29279
D81040,CHURCH STREET HEALTH CENTRE,2283,52764,41524,39093,35587
D81041,BOURN SURGERY,5926,56241,46157,40217,36031
D81042,WATERBEACH SURGERY,4522,49297,41949,38307,33367
D81043,SAWSTON MEDICAL PRACTICE,14078,51574,42116,40029,37192
D81044,NUFFIELD ROAD MEDICAL CENTRE,13614,47652,39932,35406,30469
D81045,BUCKDEN SURGERY,8340,54858,45202,39537,35553
D81046,NEW QUEEN STREET SURGERY,16589,40921,32631,30956,28770
D81047,ASHWELL SURGERY,7943,57295,45623,40041,37897
D81048,LINTON HEALTH CENTRE,11459,55603,45130,41595,37929
D81049,SPINNEY SURGERY,10183,50798,41977,38223,34666
D81050,THE HICKS GROUP PRACTICE,13562,47829,40053,36212,31895
D81051,BURWELL SURGERY,8122,49137,40936,38740,32551
D81052,CORNERSTONE PRACTICE,9721,37628,31107,30175,27436
D81053,BRETTON MEDICAL PRACTICE,11909,37082,30716,27285,24419
D81054,RED HOUSE SURGERY,18261,53051,44053,39144,32698
D81055,BOTTISHAM MEDICAL PRACTICE,5750,52635,41700,39890,34322
D81056,PETERSFIELD MEDICAL PRACTICE,6867,59146,46002,40964,34538
D81057,CEDAR HOUSE SURGERY,14479,47958,40306,36054,32500
D81058,HARSTON SURGERY,6531,58090,48865,43045,38042
D81059,RAMSEY HEALTH CENTRE,7012,43626,35550,33504,29968
D81060,MOAT HOUSE SURGERY,6581,48573,38227,34814,31464
D81061,GEORGE CLARE SURGERY,12344,40297,32912,30924,27982
D81062,HADDENHAM SURGERY,7204,49034,37493,36901,32062
D81063,WESTGATE,10671,35807,28398,25675,23028
D81064,MERCHEFORD HOUSE,5964,37668,31148,30227,27477
D81065,WELLAND MEDICAL,4283,33752,27005,23973,21884
D81066,QUEEN EDITH MEDICAL PRACTICE,7195,59019,45576,41016,35740
D81070,WOODLANDS SURGERY,8600,58193,46051,40461,34736
D81071,DODDINGTON MEDICAL CENTRE,4500,42710,33577,33208,30122
D81073,WESTWOOD CLINIC,5077,34864,28376,25570,23035
D81074,NORTHCOTE HOUSE SURGERY,3849,52701,42574,39093,35555
D81078,MAPLE SURGERY BAR HILL HEALTH CENTRE,3641,52777,45232,40243,36477
D81081,GREAT STAUGHTON SURGERY,3072,55015,45180,40222,36945
D81082,ALMOND ROAD SURGERY,7035,48096,40517,36229,32618
D81084,WILLINGHAM MEDICAL PRACTICE,7619,56441,43892,40217,34500
D81085,PAPWORTH SURGERY,6720,55853,44700,38942,33578
D81086,EAST BARNWELL HEALTH CENTRE,6983,45619,36895,32138,28540
D81087,RAINBOW SURGERY,4480,43604,35527,33512,29972
D81602,COTTENHAM SURGERY,3925,52756,41079,40196,35709
D81603,RIVERSIDE PRACTICE,7431,37867,31213,30340,27671
D81605,HUNTLY GROVE,2044,37005,28986,26424,24139
D81606,"ORCHARD SURGERY, ST IVES",4238,50672,42146,38029,34369
D81607,SWAVESEY SURGERY,2745,56738,45880,40449,34385
D81611,MANEA SURGERY,2125,42994,33830,33516,30475
D81612,MILTON SURGERY,4793,54954,44183,39783,35684
D81615,THORPE ROAD,5482,44244,34937,31072,28053
D81616,HODGSON MEDICAL CENTRE,4212,42517,35117,32813,29530
D81618,AILSWORTH MEDICAL CENTRE,2272,48860,40224,36282,32954
D81619,PARKHALL SURGERY,4753,52306,41034,38581,34975
D81620,PARNWELL,1727,33482,28134,23844,22792
D81622,TRINITY SURGERY,11422,34115,27099,25090,23666
D81623,OLD EXCHANGE SURGERY,2879,51122,41934,38606,35188
D81624,DOGSTHORPE MEDICAL CENTRE,4943,33462,26458,24034,21478
D81625,THISTLEMOOR MEDICAL CENTRE,16074,34564,27170,24728,22533
D81629,BUSHFIELD,5366,42150,35532,30877,27496
D81630,HAMPTON HEALTH,8485,56689,44432,36108,30921
D81631,MILLFIELD,11904,34198,26281,23927,21720
D81633,ACORN SURGERY,9272,44315,34873,31895,27879
D81637,MONKFIELD MEDICAL PRACTICE,9790,58194,44735,39113,32108
D81645,THE GRANGE MEDICAL CENTRE,2959,43533,34066,30316,27411
D82001,HOLT MEDICAL PRACTICE,14607,38232,35159,32539,29648
D82002,GROVE SURGERY,13485,40932,30981,30454,25000
D82003,CENTRAL SURGERY,13386,35771,30645,29070,26155
D82004,CROMER GROUP PRACTICE,12900,35381,33059,29434,27523
D82005,SHERINGHAM MEDICAL PRACTICE,9336,37626,34485,31352,29363
D82006,CHET VALLEY MEDICAL PRACTICE,8177,45577,36504,35111,32210
