PRACTICE_CODE,ORG_NAME,tot_patients_per_PRACTICE_CODE,Practice_code_weighted_tot_of_Total annual income (£),Practice_code_weighted_tot_of_Net annual income (£),Practice_code_weighted_tot_of_Net annual income before housing costs (£),Practice_code_weighted_tot_of_Net annual income after housing costs (£)
C84046,CLIFTON MEDICAL PRACTICE,8211,34393,27698,25352,22547
C84047,THE CALVERTON PRACTICE,9324,41892,33335,30265,28801
C84048,KEYWORTH MEDICAL PRACTICE,10792,50130,37540,34764,33967
C84049,SOUTHWELL MEDICAL CENTRE,12063,46739,36600,34250,32416
C84051,ORCHARD MEDICAL PRACTICE,17943,40119,30507,28352,26200
C84052,THE MISTERTON GROUP PRACT,5896,42691,34422,31917,30615
C84053,TORKARD HILL MEDICAL CTRE,14535,39073,30754,28216,25684
C84055,HIGHCROFT SURGERY,12584,41740,32134,29191,27543
C84057,PLEASLEY SURGERY,3067,37011,28714,26904,24492
C84059,CLIPSTONE HEALTH CENTRE,9492,40504,32209,28401,27566
C84060,RIVERGREEN MEDICAL CENTRE,8763,34869,27990,25796,23094
C84061,HARWOOD CLOSE SURGERY,5011,36281,28196,26360,23477
C84063,GREENWOOD & SNEINTON FMC.,6688,36248,28471,24749,22342
C84064,PARKSIDE MEDICAL CENTRE,6828,33131,26362,24313,22439
C84065,ABBEY MEDICAL CENTRE,5099,42895,33057,29485,28505
C84066,DAYBROOK MEDICAL PRACTICE,9302,39666,30826,28302,26396
C84067,ASHFIELD HOUSE (ANNESLEY),5914,39495,30730,28212,26531
C84069,ROUNDWOOD SURGERY,13496,39520,30177,28124,25829
C84072,THE WELLSPRING SURGERY,8744,33587,26273,25523,22446
C84074,FAMILY MEDICAL CENTRE (KIRKBY),3603,37138,29552,27024,25367
C84076,KIRKBY HEALTH CENTRE,3821,37049,29460,26978,25364
C84077,BRIERLEY PARK MEDICAL CENTRE,8547,36138,28388,26925,24390
C84078,HUCKNALL ROAD MEDICAL CENTRE,12606,36791,28269,25465,23731
C84080,THE MANOR SURGERY,10985,43286,32221,31059,28873
C84081,JOHN RYLE MEDICAL PRACTICE,6342,34492,27757,25462,22696
C84084,RADCLIFFE-ON-TRENT. HEALTH CENTRE,8318,46793,36359,33599,33872
C84085,VICTORIA AND MAPPERLEY PRACTICE,7537,39625,30502,30976,26477
C84086,ST GEORGES MED PRACTICE,9868,55047,39210,34769,33741
C84087,RAINWORTH HEALTH CENTRE,5999,36951,29461,26836,24876
C84090,MUSTERS MEDICAL PRACTICE,8852,53080,38283,34307,33402
C84091,ASPLEY MEDICAL CENTRE,7034,34505,27664,22117,21575
C84092,BRIDGEWAY PRACTICE,4692,37804,29365,29904,24641
C84094,RIVERSIDE HEALTH CENTRE,9172,39118,31818,29772,28426
C84095,OAKENHALL MEDICAL PRACT,7178,38981,30647,28144,25468
C84096,RADFORD HEALTH CENTRE (N PHILLIPS),3467,36249,28914,26598,23173
C84101,BAWTRY AND BLYTH MEDICAL,2664,41996,33235,32292,30077
C84103,THE FOREST PRACTICE,5250,33522,26220,22767,20567
C84104,GREENFIELDS MEDICAL CENTRE (SHARMA OP),2077,33689,26226,23072,20622
C84105,FAIRFIELDS PRACTICE,6739,34016,26592,23209,21015
C84106,MILLVIEW SURGERY,8079,40236,30493,28341,26114
C84107,THE LINDEN MEDICAL GROUP,10745,42280,32897,28901,28228
C84112,BRAMCOTE SURGERY,3179,50056,37124,33080,34107
C84113,MAJOR OAK MEDICAL PRACTICE,6407,40313,32092,28384,27735
C84114,HEALDSWOOD SURGERY,4656,35166,28709,26681,24200
C84115,PLAINS VIEW SURGERY,5840,46875,35043,32418,31006
C84116,MELBOURNE PARK MEDICAL CENTRE,7612,35792,28271,23839,22824
C84117,RADFORD MEDICAL PRACTICE (KAUR),16405,32964,26607,28675,21657
C84120,THE VALLEY SURGERY,13873,46212,34049,31184,29964
C84122,WOLLATON PARK MEDICAL CENTRE,7205,43064,34040,28311,27672
C84123,BILSTHORPE SURGERY,2952,43901,34846,31561,30809
C84124,WHYBURN MEDICAL PRACTICE,11634,38830,30520,28066,25474
C84125,APPLE TREE MEDICAL PRACTICE,3455,48219,36905,34089,32040
C84127,RIVERBANK MEDICAL SERVICES,4134,34065,27711,25486,23982
C84129,DR MC JONES & PARTNERS,6725,38262,30960,28378,26261
C84131,NEWTHORPE MEDICAL PRACTICE,6635,39028,31023,29218,27935
C84133,PEACOCK HEALTHCARE,4880,38317,29700,27026,24980
C84135,QUEENS BOWER SURGERY,4508,35554,28496,27144,24330
C84136,ST. LUKE'S SURGERY,3231,33950,27378,26135,21910
C84138,SPRINGFIELD MEDICAL CENTRE,2652,32498,25948,24027,22024
C84140,LOWMOOR ROAD SURGERY,5364,36780,29312,26811,25239
C84142,SELSTON SURGERY,4899,36719,29839,27995,26175
C84143,TALL TREES SURGERY,5696,39128,31656,29804,28323
C84144,MEADOWS HEALTH CENTRE (LARNER),3576,37551,29181,29802,24546
C84145,ST.MARYS MEDICAL CENTRE,1116,35804,28660,26816,24556
C84150,UNITY SURGERY,3860,43507,33065,30744,28803
C84151,THE MEDICAL CENTRE (IRFAN),2003,37495,28850,25454,23480
C84602,MAPPERLEY PARK MEDICAL CENTRE,2283,41376,32023,32158,27309
C84605,CASTLE HEALTHCARE PRACTICE,17853,52798,37960,34192,32868
C84612,THE WILLOWS MEDICAL CENTR,3696,39126,30362,28315,25886
C84613,THE JUBILEE PRACTICE,2272,51430,39519,37399,33680
C84619,TUDOR HOUSE MEDICAL PRACTICE,5906,39079,30562,27073,25200
C84621,WEST BRIDGFORD MEDICAL CENTRE,4125,53459,38048,34469,32592
C84624,HAMA MEDICAL CENTRE,5225,41484,33114,30742,29129
C84628,SHERWOOD RISE MEDICAL CENTRE,5190,37848,29313,25653,22729
C84629,"HEALTH CARE COMPLEX, KIRKBY",4130,36399,29154,26589,25073
C84633,LENTON MEDICAL CENTRE,2325,38229,31161,30690,24773
C84635,WOLLATON VALE HC (GHAHARIAN),2657,44550,34654,29526,29531
C84637,SANDY LANE SURGERY,6020,37885,29170,27330,24834
C84646,THE IVY MEDICAL GROUP,3873,49115,37680,35151,32448
C84647,BILBOROUGH SURGERY,1466,35441,28990,23971,22804
C84648,BALDERTON PRIMARY CARE CENTRE,5297,41136,31710,30160,27925
C84650,BOULEVARD MEDICAL CENTRE,1711,37745,30025,24884,23879
C84654,JACKSDALE MEDICAL CENTRE,3940,36883,29218,29010,25979
C84656,HILL VIEW SURGERY,2957,37893,30068,27474,25554
C84658,MEDEN MEDICAL SERVICES,6102,33573,27684,24950,23829
C84660,HOUNSFIELD SURGERY,3881,45659,35809,32287,31046
C84664,WELBECK SURGERY,3494,43433,33036,31436,28224
C84667,GILTBROOK SURGERY,4194,40336,31899,30058,28613
C84672,THE DALE SURGERY,4166,35544,27986,23965,21434
C84676,GREENFIELDS MEDICAL CENTRE (YVS RAO),2568,33884,26353,23117,20844
C84678,FARNSFIELD SURGERY,4874,43723,34702,31488,30677
C84679,DR B KHAN THE ACORN MEDICAL PRACTICE,2727,37343,28766,26910,24402
C84680,RHR MEDICAL CENTRE,2908,34090,27609,21419,20830
C84682,SHERRINGTON PARK MEDICAL PRACTICE,4171,43267,33183,32156,27918
C84683,THE WINDMILL PRACTICE,7484,35782,28061,26041,22194
C84688,BILBOROUGH MEDICAL CENTRE,9356,37409,30312,25837,24448
C84691,HIGHGREEN PRACTICE (KHAN),9567,33041,25695,22568,20203
C84692,NORTH LEVERTON SURGERY,2768,41646,33793,31182,30537
C84693,BAKERSFIELD MEDICAL CENTRE,5041,37849,29627,26578,24289
C84694,LIME TREE SURGERY,3472,35200,28067,22775,22123
C84695,THE ALICE MEDICAL CENTRE,3065,35401,27564,24986,22949
C84696,WEST OAK SURGERY,4973,43290,32916,30667,28659
C84698,STRELLEY HEALTH CENTRE (COCKRILL),4062,34255,27734,21788,21093
C84700,HARWORTH MEDICAL CENTRE,1846,36838,29227,28139,27105
C84703,THE GAMSTON MEDICAL CTR.,5130,56122,40620,35907,35671
C84704,BEECHDALE SURGERY,3846,36013,29299,24136,23092
C84705,HICKINGS LANE MEDICAL CTR,4573,39215,30739,27754,26572
C84706,NDU SURGERY ST ANN'S VALLEY CENTRE,2260,33959,26555,25576,22528
C84709,PARK HOUSE MEDICAL CENTRE,7347,40043,31176,28842,26543
C84710,BULL FARM PRIMARY CARE RESOURCE CENTRE,2785,36461,28378,26491,24436
C84712,ASHFIELD MEDICAL CENTRE,3303,35424,27775,25909,23241
C84714,SUNRISE MEDICAL PRACTICE (GHATTAORA),6697,36562,28711,28913,23788
C84717,RIVERLYN MEDICAL CENTRE,2917,32740,26028,24058,22202
C84718,WOODSIDE SURGERY,4305,35708,28855,26899,24360
C84720,NOTSPAR,33,35342,27694,26152,23021
C85001,GOLDTHORPE MEDICAL CENTRE PMS PRACTICE,4317,31857,28056,25197,23593
C85003,ASHVILLE MEDICAL CENTRE PMS PRACTICE,10908,32860,27306,25326,23548
C85004,PENISTONE GROUP PMS PRACTICE,16544,48119,35158,32919,31520
C85005,ROYSTON GROUP PRACTICE,8055,35417,29713,27345,25449
C85006,WOODLAND DRIVE MEDICAL CENTRE,4901,36349,28634,27684,25728
C85007,THE DOVE VALLEY PMS PRACTICE,11270,32460,27442,25843,23942
C85008,HOYLAND FIRST PMS PRACTICE,13277,34995,29561,27548,25568
C85009,THE KAKOTY PRACTICE,6299,32279,26866,25744,23680
C85010,HILL BROW SURGERY PMS PRACTICE,11469,39530,31561,29998,28416
C85012,GREAT HOUGHTON PRACTICE,2133,32218,28375,25953,25023
C85013,WOMBWELL GMS PRACTICE,9637,34546,28552,26338,24605
C85014,THE ROSE TREE PMS PRACTICE,8775,33731,28357,25870,23824
C85015,ROTHERHAM ROAD MED CENTRE PMS,4405,32038,27121,25522,23649
C85016,DR MELLOR & PARTNERS,12094,34164,29295,26553,25358
C85017,PARK GROVE SURGERY,8173,33030,27108,26002,24012
C85018,GRIMETHORPE SURGERY,6422,32888,27753,25156,23195
C85019,THE GROVE MEDICAL PRACTICE,4737,35227,28568,27065,25164
C85020,HUDDERSFIELD ROAD SURGERY,12956,38284,30061,28810,27113
C85022,HOYLAND MEDICAL PRACTICE,11326,35547,29623,27363,25503
C85023,HOLLYGREEN PRACTICE,8811,30656,27065,24838,23665
C85024,HIGH STREET PRACTICE,5757,35179,29630,27378,25479
C85026,APOLLO COURT MEDICAL CENTRE,6148,40708,31533,29830,28070
C85028,LUNDWOOD MEDICAL CENTRE PMS PRACTICE,5133,34330,28636,26078,24146
C85030,WOMBWELL MEDICAL CENTRE  PRACTICE,9724,34646,28536,26381,24585
C85033,VICTORIA MEDICAL CENTRE PMS PRACTICE,9886,37240,29095,28265,26378
C85614,DARTON HEALTH CENTRE PRACTICE,2840,40149,31829,30578,29110
C85617,FURLONG ROAD SURGERY,3413,32173,28078,25229,23692
C85619,ST GEORGE'S MEDICAL CENTRE PMS PRACTICE,6418,34454,28566,26936,25178
C85622,MONK BRETTON HEALTH CENTRE PRACTICE,2012,35024,28692,26786,24871
C85623,KINGSWELL SURGERY  PMS PRACTICE,3445,46763,34504,32261,30875
C85624,COPE STREET SURGERY,3081,32806,27295,26041,24107
C85628,CAXTON HOUSE SURGERY,1074,33477,28204,25648,23634
C86001,CARCROFT DOCTORS GROUP,10690,32343,27792,25962,24538
C86002,THE RANSOME PRACTICE,6138,33105,27525,25792,24154
C86003,HATFIELD HEALTH CENTRE,9513,35464,28726,26967,26010
C86005,MEXBOROUGH HEALTH CENTRE,5896,30963,26713,25068,24034
C86006,REGENT SQUARE GROUP PRACTICE,9624,37055,29190,27273,25460
C86007,DR P O'HORAN AND PARTNERS,10202,39986,31135,28808,27067
C86009,THE MAYFLOWER MEDICAL PRACTICE,8224,44084,34461,33149,31151
C86011,MOUNT GROUP PRACTICE,12669,41588,31543,29526,27656
C86012,THE OAKWOOD SURGERY,5275,42746,33002,30104,28501
C86013,THE TICKHILL & COLLIERY MEDICAL PRACTICE,9234,40988,32104,31132,30550
C86014,PRINCESS MEDICAL CENTRE,6404,33458,28188,25685,24158
C86015,THE ROSSINGTON PRACTICE,7899,36164,29164,26895,25105
C86016,THE LAKESIDE PRACTICE,7469,34835,30930,28563,26038
C86017,KINGTHORNE GROUP PRACTICE,9838,37168,29147,27390,25519
C86018,NORTHFIELD SURGERY,10584,33393,27053,25457,24035
C86019,THE SCOTT PRACTICE,13477,36504,29614,27375,25440
C86020,ST.JOHNS GROUP PRACTICE,9213,34367,28298,26117,24214
C86021,WHITE HOUSE FARM MEDICAL CENTRE,6408,37305,28941,27370,25857
C86022,THE SANDRINGHAM PRACTICE,9226,35028,28244,25819,24264
C86023,BENTLEY SURGERY,7176,31568,26329,25359,23875
C86024,CONISBROUGH GROUP PRACTICE,10204,31512,27570,25192,23581
C86025,FRANCES STREET MEDICAL CENTRE,7422,35589,28361,26471,24691
C86026,EDLINGTON HEALTH CENTRE PRACTICE,4582,33959,27874,26598,24714
C86029,ST VINCENT MEDICAL CENTRE,14946,37581,29386,27681,25999
C86030,THE PHOENIX MEDICAL PRACT,1891,35953,28454,26559,24801
C86032,SCAWSBY HEALTH CENTRE PRACTICE,5906,37500,29201,28246,26314
C86033,THE NAYAR PRACTICE,4509,33846,27799,26529,24639
C86034,THE NEW SURGERY,6807,31126,26789,25126,24053
C86037,FIELD ROAD SURGERY,10503,32512,27821,25843,24982
C86038,PETERSGATE MEDICAL CENTRE,8723,36149,28884,27504,25576
C86039,THE VILLAGE PRACTICE,5440,37273,28869,27359,25862
C86605,ASKERN MEDICAL PRACTICE,8698,32226,28307,26382,24680
C86606,BARNBURGH SURGERY,2406,39839,31982,29984,28389
C86609,AUCKLEY SURGERY,2921,44901,34585,32573,31215
C86611,DUNSVILLE MEDICAL CENTRE,5142,35851,28841,27137,26140
C86613,THE NELSON PRACTICE,3896,40584,31364,29798,27930
C86614,THORNE MOORS MEDICAL PRACTICE,8387,32741,26650,25093,23748
C86616,CHURCH VIEW SURGERY,4244,30053,26339,24570,23252
C86621,WEST END CLINIC,4808,35644,28863,26654,24912
C86623,DR ME SHEIKH'S PRACTICE,1941,31668,26427,25273,23706
C86625,CONISBROUGH MEDICAL PRACTICE,1815,31217,27302,25011,23426
C86626,PARK VIEW SURGERY,2467,44703,33606,31919,30112
C87002,DINNINGTON GROUP PRACTICE,20990,38618,31084,28731,26600
C87003,WOODSTOCK BOWER GROUP PRACTICE,11327,31444,25995,24132,22092
C87004,KIVETON PARK MEDICAL PRACTICE,11310,43354,33437,30689,27963
C87005,ST ANN'S MEDICAL CENTRE,18295,32660,27211,24846,22919
C87006,THE MAGNA GROUP PRACTICE,8887,32204,27821,25263,23651
C87007,STAG MEDICAL CENTRE,11347,39422,31151,28505,26457
C87008,SWALLOWNEST HEALTH CENTRE,16412,37752,31399,27698,26378
C87009,BRINSWORTH MEDICAL CENTRE,7767,37153,29206,26215,24500
C87010,YORK ROAD SURGERY,4751,31129,26241,23902,21852
C87012,BROOM LANE MEDICAL CENTRE,12801,35580,29096,26280,24574
C87013,PARKGATE MEDICAL CENTRE,6237,32362,27265,25525,23285
C87014,TREETON MEDICAL CENTRE,6084,42335,32477,28723,26450
C87015,WICKERSLEY HEALTH CENTRE,7006,40945,31598,29962,27464
C87016,MORTHEN ROAD GROUP PRACTICE,11220,41344,31742,30378,27721
C87017,CLIFTON MEDICAL CENTRE,13170,34796,28344,26107,23974
C87018,HIGH STREET SURGERY,7829,35322,28694,27127,24971
C87020,GREENSIDE SURGERY,5715,31473,26737,26039,23428
C87022,VILLAGE SURGERY,6801,36704,31054,28624,25656
C87023,DALTON HEALTH CENTRE,2021,30646,26327,24115,21915
C87024,RAWMARSH HEALTH CENTRE,3946,32208,27156,25359,23138
C87029,MARKET SURGERY,10640,36077,30244,27134,25793
C87030,CROWN STREET SURGERY,9489,32201,27804,25939,24813
C87031,DR SHRIVASTAVA'S PRACTICE,3268,33638,28238,26727,24924
C87603,GREASBROUGH MEDICAL CENTRE,3318,30305,26146,25591,22889
C87604,THORPE HESLEY SURGERY,5624,37571,29789,28186,26160
C87606,QUEEN'S MEDICAL CENTRE,1543,32362,27538,26141,24416
C87608,SHAKESPEARE ROAD SURGERY,5201,30773,26066,23281,21380
C87609,ROSEHILL MEDICAL CENTRE RCHS,2639,33313,27932,26120,23889
C87610,CANKLOW ROAD SURGERY RCHS,1856,33194,27161,24488,22458
C87612,SURGERY OF LIGHT,1720,39346,30999,27532,26145
C87616,BLYTH ROAD MEDICAL CENTRE,6166,34575,28753,27139,25274
C87617,THRYBERGH MEDICAL CENTRE,1473,30247,26272,24087,21742
C87620,MANOR FIELD SURGERY,6379,33543,28207,26666,24888
C87621,BROOM VALLEY ROAD SURGERY,1799,37277,30180,26532,24907
C87622,THE GATE,1829,30604,25792,23332,21213
C88005,WALKLEY HOUSE MEDICAL CENTRE,10885,44691,31052,29367,27815
C88006,NORFOLK PARK HEALTH CENTRE,3980,31432,24816,23833,21097
C88007,PORTER BROOK MEDICAL CENTRE,28561,40723,29879,28063,24333
C88008,PITSMOOR SURGERY,9043,30690,24823,21051,19510
C88009,FOXHILL MEDICAL CENTRE,6211,32830,26442,24168,22032
C88010,CHAPELGREEN PRACTICE,15934,41023,30892,28286,26797
C88011,BUCHANAN ROAD SURGERY,4969,31018,25580,23118,20931
C88013,WESTFIELD HEALTH CENTRE,1708,36093,27975,26970,24608
C88014,NORWOOD MEDICAL CENTRE,7857,30582,25694,22483,20126
C88015,THE MEADOWHEAD GROUP PRACTICE,7926,40961,30895,28280,27122
C88016,CARTERKNOWLE & DORE MEDICAL PRACTICE,12101,58631,38923,36888,35355
C88018,TRAMWAYS MEDICAL CENTRE (O'CONNELL),8390,41252,29724,28146,26395
C88019,GLEADLESS MEDICAL CENTRE,8736,31844,25138,24229,22419
C88020,WHITE HOUSE SURGERY,6214,31527,25064,23372,20765
C88021,FAR LANE MEDICAL CENTRE,7864,40681,29974,27913,26089
C88022,STONECROFT MEDICAL CENTRE,4109,36707,28284,26576,24677
C88023,SOTHALL & BEIGHTON HEALTH CENTRES,10335,41860,30958,29052,25825
C88024,AVENUE MEDICAL PRACTICE,8019,47087,33581,30789,30047
C88025,BIRLEY HEALTH CENTRE,8275,36558,29427,28978,24306
C88026,SLOAN MEDICAL CENTRE,12271,42081,30114,28042,27076
C88027,UPWELL STREET SURGERY,4897,31344,24256,21395,20327
C88028,BROOMHILL SURGERY,9134,61058,39555,37979,35882
C88030,DUKE MEDICAL CENTRE,6390,34287,27556,26589,22403
C88031,UPPERTHORPE MEDICAL CENTRE,9908,52157,34238,32489,29996
C88032,CHARNOCK HEALTH PRIMARY CARE CENTRE,5153,38693,29024,27689,26114
C88033,THE FLOWERS HEALTH CENTRE,4544,30595,24706,22142,20394
C88034,NETHERGREEN SURGERY,9316,64878,41236,40247,37722
C88035,FIRTH PARK SURGERY,9536,29941,24713,21414,19745
C88036,HANDSWORTH MEDICAL PRACTICE,9368,36376,27564,25121,23384
C88037,"BASLOW RD, SHOREHAM ST & YORK RD SRGIES",12059,44788,32047,29481,27994
C88038,THE MATHEWS PRACTICE BELGRAVE,9858,37510,28315,25992,24449
C88039,ECCLESFIELD GROUP PRACT,7561,37278,28482,26268,24539
C88040,OUGHTIBRIDGE SURGERY,5756,50778,35551,31992,30309
C88041,WOODSEATS MEDICAL CENTRE,8756,46424,31886,29928,29520
C88042,PARK HEALTH CENTRE,5361,32522,26218,24278,20802
C88043,TRAMWAYS 54A MC,10490,42686,30525,28702,26993
C88044,MANCHESTER ROAD SURGERY,4452,57856,37474,35359,33485
C88045,DYKES HALL MEDICAL CENTRE,9730,42338,30740,28849,27101
C88046,ABBEY LANE SURGERY,3029,50339,33576,31409,31334
C88047,WINCOBANK MEDICAL CENTRE,7056,33504,25307,23829,22527
C88048,BURNGREAVE SURGERY,6435,30274,24113,20750,19176
C88049,ELM LANE SURGERY,5194,36968,28538,26092,24449
C88050,JAUNTY SPRINGS HEALTH CENTRE,3697,35740,27644,26797,24445
C88051,PAGE HALL MEDICAL CENTRE,7322,30282,24424,20231,19291
C88052,HOLLIES MEDICAL CENTRE,7323,55170,37619,34447,32779
C88053,FALKLAND HOUSE SURGERY,3222,68388,41826,38707,36873
C88054,GRENOSIDE SURGERY,7211,38482,28766,26739,25338
C88057,CROOKES VALLEY MEDICAL CENTRE,2272,37844,28150,25600,23260
C88059,HAROLD STREET MEDICAL CENTRE,1443,37429,27506,25820,23897
C88060,SHARROW LANE MEDICAL CENTRE,3884,40241,30290,26790,24984
C88061,BENTS GREEN SURGERY,2563,70742,43325,41606,38698
C88062,RUSTLINGS ROAD MEDICAL CENTRE,4519,61418,39623,37033,34721
C88068,TOTLEY RISE MEDICAL CENTRE,3135,56317,38457,36427,35056
C88069,CLOVER GROUP PRACTICE,16604,30380,24270,20947,19145
C88070,SHIREGREEN MEDICAL CENTRE,7649,31121,25611,22157,20186
C88072,WOODHOUSE MEDICAL CENTRE,12630,34644,27546,25876,23214
C88073,HEELEY GREEN SURGERY,5293,36424,27091,25906,24614
C88074,DEEPCAR MEDICAL CENTRE,4991,41030,30899,29240,27245
C88076,DEVONSHIRE GREEN MEDICAL CENTRE,6474,40433,28861,29577,23037
C88077,THE HEALTH CARE SURGERY,4877,31707,25510,23830,21519
C88078,MOSBOROUGH HEALTH CENTRE,6523,44110,32593,30962,28189
C88079,CROOKES PRACTICE,7599,46909,32379,29154,28135
C88082,CARRFIELD MEDICAL CENTRE,1212,36348,27306,25829,24284
C88083,SELBORNE ROAD MEDICAL CENTRE,2853,60145,38579,36768,35008
C88084,DARNALL HEALTH CENTRE (MEHROTRA),3372,31975,25098,21810,20049
C88085,RICHMOND MEDICAL CENTRE,8104,33217,26353,24782,22627
C88086,SOUTHEY GREEN MEDICAL CTR,2934,31106,25542,23134,20890
C88087,DOVERCOURT SURGERY,4775,33617,27000,26005,22077
C88088,EAST BANK MEDICAL CENTRE,5105,30605,24404,22946,19906
C88090,MANOR PARK MEDICAL CENTRE,4601,31864,25427,23793,20708
C88091,BARNSLEY ROAD SURGERY,2755,31140,25542,22750,20844
C88092,VALLEY MEDICAL CENTRE,9539,39690,30260,28565,26588
C88095,MILL ROAD SURGERY,5253,41025,30407,28412,26933
C88096,HACKENTHORPE MEDICAL CENTRE,6657,38274,29882,28402,24832
C88622,SHEFFIELD MEDICAL CENTRE,1653,31864,24334,21495,19584
C88626,MANOR TOP MEDICAL CENTRE,1573,33953,26527,25077,22559
C88627,UNIVERSITY HEALTH SERVICE HEALTH CENTRE,28623,46689,32320,31937,27085
C88631,VERITAS HEALTH CENTRE,1416,44271,31456,28869,27699
C88638,MANOR TOP MC (SHARMA),1430,33149,26067,24554,21962
C88643,DUNNINC ROAD SURGERY,3106,32117,26470,23166,20878
C88647,OWLTHORPE MEDICAL CENTRE,3416,41878,30989,28926,26754
C88648,CRYSTAL PEAKS MEDICAL CENTRE,6753,38490,29159,27838,25369
C88652,GREYSTONES MEDICAL CENTRE,3290,66590,41089,37711,36033
C88653,GREENHILL HEALTH CENTRE,1856,34834,27851,26030,24291
C88655,THE MEDICAL CENTRE DR OKORIE,1293,31394,25246,20960,19163
C88656,STANNINGTON MEDICAL CENTRE,2978,46029,32872,30280,28481
D81001,LENSFIELD MEDICAL PRACTICE,10573,60275,47239,41874,37829
D81002,HUNTINGDON ROAD SURGERY,15207,59265,45228,39783,38200
D81003,YORK STREET MEDICAL PRACTICE,9771,57503,44208,39999,35487
D81004,ALCONBURY SURGERY,9208,55693,40498,36514,33710
D81005,NEWNHAM WALK SURGERY,13384,57601,47454,43529,41027
D81006,NORTH STREET,15241,43068,33022,29477,26567
D81007,PARK MEDICAL CENTRE,9039,42808,32950,29236,25979
D81008,NORTH BRINK PRACTICE,19336,40504,31472,28921,25404
D81009,SHELFORD MEDICAL PRACTICE,8485,64003,46017,41527,39921
D81010,PRIORY FIELDS SURGERY,11584,51123,37540,33613,30221
D81011,CLARKSON SURGERY,11121,40499,31410,28756,25227
D81012,CORNFORD HOUSE SURGERY,11155,59771,45082,38170,34621
D81013,TRUMPINGTON STREET MEDICAL PRACTICE,13436,59687,48391,43514,40083
D81014,STAPLOE MEDICAL CENTRE,19719,47974,35429,32370,30620
D81015,PARSON DROVE SURGERY,6154,39486,31302,29228,27119
D81016,ARBURY ROAD SURGERY,11900,52476,40041,34830,30726
D81017,MILL ROAD SURGERY,5636,58629,43709,37224,33377
D81018,"ORCHARD SURGERY,MELBOURN",7505,54180,40956,36690,34856
D81019,MINSTER MEDICAL PRACTICE,4000,42810,32812,29430,26466
D81020,NENE VALLEY MEDICAL PRACTICE,12391,44248,33495,30458,27769
D81021,ST. GEORGE'S MEDICAL CENTRE,10432,45991,34050,31004,28444
D81022,THORNEY MEDICAL PRACTICE,7639,44969,34920,32258,30353
D81023,PASTON HEALTH CENTRE,13594,42521,32231,30080,27006
D81024,THOMAS WALKER,7019,42538,32712,29272,26199
D81025,CHERRY HINTON MEDICAL CENTRE,10307,58177,43479,36782,33463
D81026,LINCOLN ROAD SURGERY,10651,42455,32450,29466,26324
D81027,WELLSIDE SURGERY,7083,49748,37102,34569,33733
D81028,FIRS HOUSE SURGERY,11995,57615,41951,36223,34835
D81029,OLD FLETTON SURGERY,11887,45134,34119,30511,27855
D81030,CROMWELL PLACE SURGERY,10722,52658,37959,35731,34340
D81031,YAXLEY GROUP PRACTICE,15426,47508,36335,32651,31697
D81032,EATON SOCON HEALTH CENTRE,11528,49934,36231,34192,31562
D81033,OVER SURGERY,4860,57697,41117,37113,35065
D81034,ST MARY'S SURGERY,15507,52803,37871,34550,32947
D81035,COMBERTON SURGERY,9271,60524,44565,39167,36464
D81036,PRIORS FIELD SURGERY,5866,49922,37786,34197,32392
D81037,BRIDGE STREET MEDICAL CENTRE,9653,58075,45990,40957,38131
D81038,KIMBOLTON MEDICAL CENTRE,6320,55691,42030,38713,37457
D81039,JENNER HEALTH CENTRE,7851,41915,32585,30910,29253
D81040,CHURCH STREET HEALTH CENTRE,2283,54725,38126,35284,34410
D81041,BOURN SURGERY,5926,57488,42763,37175,35497
D81042,WATERBEACH SURGERY,4522,56113,40239,34953,33596
D81043,SAWSTON MEDICAL PRACTICE,14078,56856,41697,36676,34461
D81044,NUFFIELD ROAD MEDICAL CENTRE,13614,54260,41194,35854,31931
D81045,BUCKDEN SURGERY,8340,53467,39653,36531,35705
D81046,NEW QUEEN STREET SURGERY,16589,43530,33558,30681,28683
